STD_YM|BLOCK_CD|X_COORD|Y_COORD|MAN_FLOW_POP_CNT_10G|MAN_FLOW_POP_CNT_20G|MAN_FLOW_POP_CNT_30G|MAN_FLOW_POP_CNT_40G|MAN_FLOW_POP_CNT_50G|MAN_FLOW_POP_CNT_60GU|WMAN_FLOW_POP_CNT_10G|WMAN_FLOW_POP_CNT_20G|WMAN_FLOW_POP_CNT_30G|WMAN_FLOW_POP_CNT_40G|WMAN_FLOW_POP_CNT_50G|WMAN_FLOW_POP_CNT_60GU
202507|11230510101020000001|956983.991787|1947929.147389|0.15|0.56|0.84|1.02|0.97|0.84|0.18|0.51|0.58|0.56|0.46|0.38
202507|11230510101020000001|956983.991787|1947979.147389|0.18|0.61|0.91|1.17|1.22|1.14|0.2|0.64|0.66|0.61|0.56|0.56
202507|11230510101020000001|957033.991787|1947229.147389|1.88|3.02|4.55|5.77|6.02|5.79|2.01|3.4|3.61|3.89|3.3|4.04
202507|11230510101020000001|957033.991787|1947279.147389|2.24|3.94|5.97|7.39|7.62|7.34|2.36|4.19|4.62|4.78|4.04|4.85
202507|11230510101020000001|957033.991787|1947329.147389|0.56|1.04|1.55|1.93|2.01|1.88|0.56|1.19|1.22|1.32|1.12|1.3
202507|11230510101020000001|957033.991787|1947379.147389|0.33|0.46|0.71|0.89|0.91|0.89|0.38|0.51|0.56|0.58|0.51|0.61
202507|11230510101020000001|957033.991787|1947429.147389|0.15|0.25|0.41|0.51|0.56|0.51|0.15|0.3|0.33|0.36|0.28|0.28
202507|11230510101020000001|957033.991787|1947479.147389|2.41|4.34|6.53|8.05|8.2|7.95|2.54|4.47|5.16|5.26|4.52|5.05
202507|11230510101020000001|957033.991787|1947529.147389|2.59|5.18|7.87|9.53|9.73|9.53|2.69|5.28|6.12|6.07|5.33|6.12
202507|11230510101020000001|957033.991787|1947579.147389|1.57|3.02|4.57|5.41|5.49|5.33|1.65|3.12|3.56|3.53|3.07|3.53
202507|11230510101020000001|957033.991787|1947629.147389|0.23|0.38|0.56|0.69|0.71|0.64|0.25|0.48|0.43|0.46|0.36|0.38
202507|11230510101020000001|957033.991787|1947679.147389|0.1|0.25|0.41|0.51|0.53|0.43|0.15|0.33|0.33|0.3|0.28|0.28
202507|11230510101020000001|957033.991787|1947729.147389|0.08|0.18|0.25|0.3|0.33|0.25|0.1|0.18|0.18|0.2|0.15|0.15
202507|11230510101020000001|957033.991787|1947779.147389|0|0.08|0.1|0.15|0.15|0.13|0.03|0.1|0.1|0.1|0.08|0.08
202507|11230510101020000001|957033.991787|1947829.147389|0.15|0.38|0.56|0.61|0.61|0.58|0.15|0.43|0.43|0.41|0.36|0.41
202507|11230510101020000001|957033.991787|1947879.147389|0.2|0.48|0.79|0.97|0.99|0.97|0.2|0.46|0.53|0.51|0.46|0.46
202507|11230510101020000001|957033.991787|1947929.147389|0|0.08|0.1|0.15|0.13|0.1|0|0.13|0.1|0.1|0.08|0.05
202507|11230510101020000001|957033.991787|1947979.147389|0.03|0.08|0.15|0.2|0.25|0.23|0.05|0.13|0.1|0.1|0.1|0.1
202507|11230510101020000001|957033.991787|1948029.147389|0|0.08|0.1|0.15|0.13|0.1|0|0.08|0.08|0.08|0.05|0.03
202507|11230510101020000001|957083.991787|1947329.147389|1.57|2.72|3.99|4.8|4.98|4.85|1.63|2.87|3.18|3.35|2.84|3.4
202507|11230510101020000001|957083.991787|1947379.147389|0.86|1.65|2.57|3.12|3.18|3.05|0.89|1.55|1.85|1.93|1.65|1.8
202507|11230510101020000001|957083.991787|1947429.147389|2.01|3.4|5.26|6.45|6.48|6.22|2.08|3.56|4.24|4.37|3.71|4.09
202507|11230510101020000001|957083.991787|1947479.147389|2.64|5.51|8.33|10.03|10.16|10.13|2.92|5.77|6.55|6.32|5.51|6.38
202507|11230510101020000001|957083.991787|1947529.147389|0.48|0.99|1.52|1.96|2.13|2.01|0.56|1.14|1.19|1.19|1.07|1.17
202507|11230510101020000001|957083.991787|1947579.147389|0.15|0.25|0.36|0.48|0.51|0.46|0.2|0.36|0.33|0.36|0.28|0.28
202507|11230510101020000001|957083.991787|1947629.147389|0.1|0.33|0.48|0.61|0.61|0.53|0.15|0.38|0.38|0.38|0.33|0.3
202507|11230510101020000001|957083.991787|1947679.147389|0.1|0.33|0.51|0.64|0.69|0.66|0.13|0.33|0.38|0.36|0.33|0.33
202507|11230510101020000001|957083.991787|1947729.147389|0.05|0.08|0.1|0.1|0.13|0.1|0.05|0.08|0.1|0.1|0.08|0.08
202507|11230510101020000001|957083.991787|1947779.147389|0|0.08|0.1|0.15|0.15|0.15|0.03|0.08|0.08|0.08|0.08|0.05
202507|11230510101020000001|957083.991787|1947829.147389|0|0.05|0.1|0.1|0.1|0.1|0.03|0.05|0.05|0.05|0.05|0.05
202507|11230510101020000001|957083.991787|1947879.147389|0.03|0.1|0.15|0.2|0.18|0.15|0.03|0.1|0.1|0.1|0.1|0.08
202507|11230510101020000001|957083.991787|1947929.147389|0.03|0.08|0.15|0.18|0.18|0.15|0.05|0.13|0.15|0.15|0.1|0.13
202507|11230510101020000001|957083.991787|1948029.147389|0|0.05|0.1|0.1|0.1|0.1|0|0.08|0.08|0.08|0.08|0.08
202507|11230510101020000001|957083.991787|1948079.147389|0.08|0.15|0.25|0.3|0.28|0.3|0.08|0.18|0.2|0.18|0.15|0.15
202507|11230510101020000001|957133.991787|1947379.147389|3.3|5.94|8.89|10.59|10.64|10.44|3.43|6.12|7.26|7.26|6.17|6.99
202507|11230510101020000001|957133.991787|1947429.147389|2.84|5.21|7.77|9.37|9.63|9.47|3.02|5.49|6.38|6.35|5.51|6.25
202507|11230510101020000001|957133.991787|1947479.147389|1.52|3.05|4.6|5.54|5.64|5.44|1.57|3.05|3.56|3.53|3.02|3.33
202507|11230510101020000001|957133.991787|1947529.147389|0.18|0.36|0.53|0.66|0.71|0.69|0.2|0.41|0.46|0.46|0.41|0.46
202507|11230510101020000001|957133.991787|1947579.147389|0.15|0.33|0.51|0.66|0.71|0.61|0.18|0.46|0.43|0.43|0.36|0.36
202507|11230510101020000001|957133.991787|1947629.147389|0.15|0.25|0.36|0.41|0.43|0.43|0.18|0.28|0.28|0.3|0.28|0.3
202507|11230510101020000001|957133.991787|1947679.147389|0.15|0.25|0.36|0.43|0.48|0.46|0.2|0.33|0.33|0.3|0.28|0.3
202507|11230510101020000001|957133.991787|1947729.147389|0|0.03|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.05|0.05
202507|11230510101020000001|957133.991787|1947779.147389|0.03|0.08|0.15|0.18|0.2|0.18|0.03|0.13|0.13|0.1|0.1|0.08
202507|11230510101020000001|957133.991787|1947829.147389|0.08|0.15|0.28|0.33|0.3|0.25|0.08|0.2|0.25|0.2|0.18|0.15
202507|11230510101020000001|957133.991787|1947879.147389|0|0.05|0.05|0.08|0.05|0.08|0|0.08|0.05|0.05|0.05|0.1
202507|11230510101020000001|957133.991787|1947929.147389|0|0.03|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.03|0
202507|11230510101020000001|957133.991787|1947979.147389|0.03|0.13|0.2|0.25|0.28|0.25|0.03|0.13|0.15|0.15|0.1|0.13
202507|11230510101020000001|957133.991787|1948029.147389|0|0.08|0.1|0.1|0.13|0.13|0.03|0.08|0.1|0.1|0.08|0.1
202507|11230510101020000001|957133.991787|1948079.147389|0|0.05|0.1|0.1|0.1|0.08|0|0.08|0.05|0.05|0.05|0.08
202507|11230510101020000001|957133.991787|1948129.147389|0.03|0.08|0.13|0.15|0.15|0.15|0.03|0.08|0.1|0.1|0.08|0.1
202507|11230510101020000001|957183.991787|1947379.147389|3.89|7.67|11.51|13.74|14.05|13.82|4.06|7.92|9.19|9.09|7.82|8.69
202507|11230510101020000001|957183.991787|1947429.147389|2.72|5.23|7.98|9.6|9.91|9.73|2.84|4.98|5.79|5.89|5.11|5.54
202507|11230510101020000001|957183.991787|1947479.147389|1.63|3.25|4.95|5.99|6.22|6.17|1.68|3.1|3.58|3.63|3.12|3.3
202507|11230510101020000001|957183.991787|1947529.147389|0.1|0.18|0.25|0.33|0.33|0.28|0.15|0.18|0.2|0.2|0.18|0.18
202507|11230510101020000001|957183.991787|1947579.147389|0.05|0.13|0.15|0.2|0.2|0.18|0.03|0.13|0.13|0.15|0.1|0.13
202507|11230510101020000001|957183.991787|1947629.147389|0.2|0.36|0.53|0.64|0.64|0.66|0.2|0.36|0.38|0.38|0.33|0.38
202507|11230510101020000001|957183.991787|1947679.147389|0.18|0.23|0.33|0.41|0.43|0.46|0.2|0.25|0.25|0.25|0.23|0.3
202507|11230510101020000001|957183.991787|1947729.147389|0.08|0.08|0.1|0.13|0.15|0.15|0.08|0.08|0.1|0.1|0.08|0.08
202507|11230510101020000001|957183.991787|1947779.147389|0|0.05|0.05|0.1|0.1|0.1|0|0.05|0.05|0.05|0.05|0.05
202507|11230510101020000001|957183.991787|1947829.147389|0.03|0.08|0.1|0.15|0.15|0.15|0.03|0.08|0.1|0.1|0.08|0.1
202507|11230510101020000001|957183.991787|1947879.147389|0.08|0.25|0.38|0.51|0.48|0.48|0.08|0.25|0.25|0.25|0.23|0.28
202507|11230510101020000001|957183.991787|1947929.147389|0.05|0.18|0.23|0.3|0.33|0.3|0.1|0.23|0.2|0.2|0.18|0.25
202507|11230510101020000001|957183.991787|1947979.147389|0.1|0.3|0.51|0.64|0.71|0.64|0.1|0.38|0.38|0.36|0.33|0.33
202507|11230510101020000001|957183.991787|1948029.147389|0.08|0.15|0.25|0.33|0.28|0.3|0.08|0.18|0.2|0.23|0.18|0.23
202507|11230510101020000001|957183.991787|1948079.147389|0|0.03|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.03|0
202507|11230510101020000001|957183.991787|1948129.147389|0.05|0.1|0.15|0.2|0.18|0.18|0.08|0.1|0.1|0.1|0.1|0.1
202507|11230510101020000001|957183.991787|1948179.147389|0|0.05|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.05|0.03
202507|11230510101020000001|957233.991787|1947329.147389|4.29|6.68|9.98|12.27|12.4|12.07|4.55|7.24|8.43|8.81|7.57|8.69
202507|11230510101020000001|957233.991787|1947379.147389|4.01|7.24|10.97|13.34|13.61|13.23|4.17|7.24|8.48|8.66|7.34|8
202507|11230510101020000001|957233.991787|1947429.147389|2.18|4.6|7.01|8.51|8.79|8.66|2.29|4.32|5.05|5.11|4.45|4.72
202507|11230510101020000001|957233.991787|1947479.147389|1.91|3.86|5.79|7.09|7.42|7.32|2.03|3.63|4.19|4.34|3.76|4.06
202507|11230510101020000001|957233.991787|1947529.147389|0.46|0.86|1.24|1.55|1.63|1.6|0.48|0.97|0.99|0.97|0.89|1.04
202507|11230510101020000001|957233.991787|1947579.147389|0.61|1.24|1.83|2.21|2.29|2.31|0.64|1.19|1.35|1.32|1.17|1.3
202507|11230510101020000001|957233.991787|1947629.147389|0.46|0.81|1.24|1.47|1.55|1.52|0.48|0.84|0.91|0.91|0.84|0.89
202507|11230510101020000001|957233.991787|1947679.147389|0|0.05|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.05|0.03
202507|11230510101020000001|957233.991787|1947729.147389|0.08|0.08|0.15|0.15|0.18|0.18|0.08|0.13|0.13|0.1|0.1|0.13
202507|11230510101020000001|957233.991787|1947779.147389|0.03|0.1|0.23|0.2|0.2|0.18|0.03|0.13|0.2|0.13|0.13|0.15
202507|11230510101020000001|957233.991787|1947829.147389|0.1|0.23|0.38|0.51|0.53|0.53|0.1|0.25|0.25|0.25|0.25|0.3
202507|11230510101020000001|957233.991787|1947879.147389|0.08|0.13|0.2|0.25|0.25|0.28|0.08|0.2|0.2|0.2|0.18|0.25
202507|11230510101020000001|957233.991787|1947929.147389|0.05|0.18|0.25|0.25|0.23|0.25|0.08|0.18|0.2|0.2|0.18|0.25
202507|11230510101020000001|957233.991787|1947979.147389|0.25|0.79|1.27|1.8|2.06|1.85|0.3|0.94|0.99|1.02|0.94|0.91
202507|11230510101020000001|957233.991787|1948029.147389|0.1|0.33|0.48|0.61|0.64|0.58|0.13|0.3|0.33|0.38|0.36|0.36
202507|11230510101020000001|957233.991787|1948079.147389|0|0.05|0.08|0.1|0.1|0.05|0|0.08|0.05|0.05|0.05|0.03
202507|11230510101020000001|957233.991787|1948129.147389|0|0.08|0.1|0.1|0.1|0.1|0|0.08|0.08|0.05|0.05|0.08
202507|11230510100010000001|957233.991787|1948179.147389|0.08|0.08|0.1|0.13|0.15|0.15|0.08|0.1|0.1|0.1|0.08|0.1
202507|11230510100010000001|957233.991787|1948229.147389|0.08|0.18|0.3|0.41|0.48|0.51|0.08|0.18|0.2|0.2|0.23|0.25
202507|11230510101020000001|957283.991787|1947279.147389|3.51|5.56|8.56|10.77|10.92|10.54|3.84|6.05|7.04|7.49|6.38|7.16
202507|11230510101020000001|957283.991787|1947329.147389|3.91|6.07|9.47|11.79|11.84|10.97|4.11|6.2|7.47|8.08|6.73|7.24
202507|11230510101020000001|957283.991787|1947379.147389|4.52|7.8|11.91|14.83|15.11|14.61|4.8|7.98|9.27|9.6|8.08|8.79
202507|11230510101020000001|957283.991787|1947429.147389|2.64|5.23|8|9.83|10.21|9.93|2.87|5.05|5.82|5.92|5.11|5.46
202507|11230510101020000001|957283.991787|1947479.147389|0.84|1.55|2.34|2.92|3.15|3.1|0.89|1.63|1.78|1.8|1.63|1.8
202507|11230510101020000001|957283.991787|1947529.147389|1.32|2.49|3.76|4.67|5.05|5.16|1.45|2.57|2.84|2.92|2.64|3.05
202507|11230510101020000001|957283.991787|1947579.147389|0.91|1.65|2.44|2.92|3.12|3.1|0.97|1.63|1.83|1.85|1.63|1.78
202507|11230510101020000001|957283.991787|1947629.147389|0.28|0.66|1.02|1.22|1.32|1.3|0.28|0.66|0.76|0.74|0.66|0.64
202507|11230510101020000001|957283.991787|1947679.147389|0.08|0.15|0.2|0.25|0.3|0.25|0.08|0.18|0.18|0.2|0.18|0.15
202507|11230510101020000001|957283.991787|1947729.147389|0.15|0.18|0.28|0.3|0.33|0.28|0.15|0.18|0.23|0.25|0.18|0.2
202507|11230510101020000001|957283.991787|1947779.147389|0.15|0.25|0.38|0.48|0.48|0.51|0.15|0.23|0.25|0.25|0.28|0.28
202507|11230510101020000001|957283.991787|1947829.147389|0.1|0.2|0.33|0.43|0.48|0.53|0.1|0.25|0.25|0.25|0.25|0.33
202507|11230510101020000001|957283.991787|1947879.147389|0.08|0.13|0.2|0.2|0.2|0.25|0.1|0.15|0.15|0.18|0.18|0.25
202507|11230510101020000001|957283.991787|1947929.147389|0.18|0.56|0.91|1.22|1.19|1.22|0.18|0.64|0.76|0.71|0.61|0.69
202507|11230510101020000001|957283.991787|1947979.147389|0|0|0.05|0.05|0.05|0.03|0|0|0|0|0|0
202507|11230510101020000001|957283.991787|1948029.147389|0.08|0.2|0.3|0.36|0.33|0.41|0.1|0.25|0.23|0.25|0.23|0.28
202507|11230510101020000001|957283.991787|1948079.147389|0.05|0.25|0.36|0.41|0.46|0.43|0.05|0.33|0.33|0.3|0.25|0.25
202507|11230510100010000001|957283.991787|1948129.147389|0.08|0.2|0.36|0.46|0.48|0.48|0.08|0.18|0.2|0.2|0.18|0.23
202507|11230510100010000001|957283.991787|1948179.147389|0.03|0.05|0.05|0.1|0.08|0.08|0.03|0.05|0.05|0.05|0.05|0.05
202507|11230510100010000001|957283.991787|1948229.147389|0.03|0.08|0.15|0.15|0.15|0.15|0.03|0.13|0.1|0.1|0.08|0.1
202507|11230510100010000001|957283.991787|1948279.147389|0.03|0.13|0.2|0.28|0.28|0.25|0.05|0.1|0.15|0.1|0.1|0.13
202507|11230510101050000001|957333.991787|1947179.147389|2.84|5.05|7.85|10.21|10.54|9.78|3|5.74|6.53|6.93|5.99|6.63
202507|11230510101050000001|957333.991787|1947229.147389|1.27|2.11|3.2|3.96|4.09|3.81|1.47|2.49|2.69|2.82|2.41|2.74
202507|11230510101020000001|957333.991787|1947279.147389|3.02|4.17|6.27|7.82|8|7.87|3.23|4.6|5.36|5.82|5|5.84
202507|11230510101020000001|957333.991787|1947329.147389|5.99|8.43|12.73|16|16.46|16.59|6.83|9.35|10.77|11.79|10.03|12.37
202507|11230510101020000001|957333.991787|1947379.147389|5.84|8.81|13.31|16.56|16.76|16.46|6.07|9.12|10.64|11.46|9.68|10.92
202507|11230510101020000001|957333.991787|1947429.147389|4.09|6.76|10.21|12.65|12.83|12.37|4.29|7.01|8.1|8.48|7.11|7.77
202507|11230510101020000001|957333.991787|1947479.147389|0.91|1.42|2.21|2.87|3.15|3.1|1.07|1.63|1.75|1.88|1.7|1.91
202507|11230510101020000001|957333.991787|1947529.147389|0.76|1.57|2.54|3.28|3.56|3.43|0.81|1.55|1.8|1.88|1.73|1.78
202507|11230510101020000001|957333.991787|1947579.147389|1.27|2.24|3.33|3.94|4.11|4.27|1.4|2.26|2.54|2.57|2.26|2.57
202507|11230510101020000001|957333.991787|1947629.147389|0.97|1.8|2.69|3.2|3.38|3.45|1.04|1.75|2.01|2.01|1.78|1.96
202507|11230510101020000001|957333.991787|1947679.147389|1.52|3.2|4.8|5.74|5.94|6.05|1.65|3.05|3.4|3.4|3.05|3.4
