STD_YM|BLOCK_CD|X_COORD|Y_COORD|MAN_FLOW_POP_CNT_10G|MAN_FLOW_POP_CNT_20G|MAN_FLOW_POP_CNT_30G|MAN_FLOW_POP_CNT_40G|MAN_FLOW_POP_CNT_50G|MAN_FLOW_POP_CNT_60GU|WMAN_FLOW_POP_CNT_10G|WMAN_FLOW_POP_CNT_20G|WMAN_FLOW_POP_CNT_30G|WMAN_FLOW_POP_CNT_40G|WMAN_FLOW_POP_CNT_50G|WMAN_FLOW_POP_CNT_60GU
202512|11230510101020000001|956883.991787|1947729.147389|0.99|2.49|3.84|4.72|4.8|4.62|1.09|2.67|2.95|2.87|2.57|2.87
202512|11230510101020000001|956883.991787|1947779.147389|1.45|3.58|5.46|6.4|6.58|6.53|1.63|3.89|4.29|4.01|3.61|4.24
202512|11230510101020000001|956883.991787|1947829.147389|0.91|2.24|3.38|4.14|4.34|4.24|1.04|2.34|2.49|2.44|2.18|2.49
202512|11230510101020000001|956933.991787|1947229.147389|0.64|1.5|2.51|3.35|3.68|3.1|0.79|1.8|1.88|1.96|1.78|1.65
202512|11230510101020000001|956933.991787|1947279.147389|0.38|0.86|1.42|1.88|2.01|1.78|0.43|1.02|1.04|1.09|0.99|0.94
202512|11230510101020000001|956933.991787|1947329.147389|0.08|0.2|0.38|0.46|0.48|0.41|0.1|0.2|0.25|0.25|0.23|0.18
202512|11230510101020000001|956933.991787|1947379.147389|0.08|0.13|0.2|0.25|0.3|0.25|0.08|0.15|0.15|0.15|0.15|0.15
202512|11230510101020000001|956933.991787|1947429.147389|0.08|0.2|0.3|0.41|0.43|0.38|0.13|0.28|0.25|0.25|0.23|0.23
202512|11230510101020000001|956933.991787|1947479.147389|0.15|0.33|0.48|0.58|0.58|0.56|0.18|0.36|0.36|0.38|0.33|0.38
202512|11230510101020000001|956933.991787|1947529.147389|0.1|0.25|0.36|0.48|0.53|0.48|0.13|0.28|0.28|0.3|0.28|0.28
202512|11230510101020000001|956933.991787|1947579.147389|0.18|0.38|0.53|0.69|0.71|0.61|0.23|0.43|0.43|0.41|0.36|0.38
202512|11230510101020000001|956933.991787|1947629.147389|0.43|0.84|1.32|1.7|1.8|1.68|0.46|0.86|0.99|1.02|0.94|1.04
202512|11230510101020000001|956933.991787|1947679.147389|0.79|1.96|3.02|3.63|3.68|3.53|0.84|2.08|2.31|2.24|1.96|2.24
202512|11230510101020000001|956933.991787|1947729.147389|0.38|1.04|1.55|1.91|2.01|1.88|0.43|1.17|1.19|1.14|1.02|1.09
202512|11230510101020000001|956933.991787|1947779.147389|0.1|0.25|0.36|0.43|0.48|0.43|0.1|0.28|0.28|0.25|0.23|0.25
202512|11230510101020000001|956933.991787|1947829.147389|0.15|0.36|0.56|0.69|0.74|0.69|0.2|0.41|0.38|0.41|0.38|0.38
202512|11230510101020000001|956933.991787|1947879.147389|0.2|0.48|0.74|0.86|0.79|0.69|0.2|0.48|0.53|0.48|0.41|0.41
202512|11230510101020000001|956933.991787|1947929.147389|0.1|0.33|0.51|0.64|0.66|0.58|0.13|0.41|0.41|0.36|0.36|0.36
202512|11230510101020000001|956983.991787|1947179.147389|2.59|5.74|9.22|11.71|12.37|11.38|3|6.1|6.6|6.86|6.07|6.55
202512|11230510101020000001|956983.991787|1947229.147389|2.9|6.35|10.06|12.55|13.06|12.14|3.4|6.6|7.19|7.47|6.45|7.11
202512|11230510101020000001|956983.991787|1947279.147389|0.66|1.6|2.49|3.15|3.38|3.1|0.81|1.83|1.93|1.93|1.78|1.88
202512|11230510101020000001|956983.991787|1947329.147389|0.08|0.2|0.3|0.41|0.46|0.43|0.1|0.23|0.23|0.25|0.23|0.23
202512|11230510101020000001|956983.991787|1947379.147389|0.13|0.33|0.51|0.66|0.71|0.61|0.18|0.38|0.38|0.41|0.36|0.3
202512|11230510101020000001|956983.991787|1947429.147389|0.13|0.23|0.36|0.43|0.43|0.43|0.13|0.23|0.25|0.25|0.23|0.25
202512|11230510101020000001|956983.991787|1947479.147389|0.23|0.41|0.61|0.79|0.84|0.76|0.3|0.56|0.53|0.51|0.46|0.48
202512|11230510101020000001|956983.991787|1947529.147389|1.09|2.06|3.12|3.78|4.01|3.86|1.14|2.06|2.36|2.39|2.26|2.49
202512|11230510101020000001|956983.991787|1947579.147389|1.19|2.46|3.76|4.45|4.55|4.42|1.3|2.54|2.92|2.84|2.59|2.87
202512|11230510101020000001|956983.991787|1947629.147389|0.76|1.88|2.9|3.53|3.61|3.51|0.84|1.96|2.18|2.11|1.88|2.13
202512|11230510101020000001|956983.991787|1947679.147389|0.25|0.51|0.74|0.94|0.97|0.99|0.3|0.64|0.64|0.61|0.51|0.69
202512|11230510101020000001|956983.991787|1947729.147389|0.08|0.15|0.2|0.28|0.3|0.25|0.1|0.2|0.18|0.2|0.18|0.15
202512|11230510101020000001|956983.991787|1947779.147389|0.08|0.2|0.3|0.36|0.38|0.33|0.13|0.28|0.25|0.25|0.23|0.18
202512|11230510101020000001|956983.991787|1947829.147389|0.13|0.36|0.61|0.74|0.81|0.74|0.13|0.36|0.41|0.41|0.36|0.33
202512|11230510101020000001|956983.991787|1947879.147389|0.33|0.86|1.32|1.68|1.8|1.7|0.38|0.89|0.91|0.94|0.84|0.84
202512|11230510101020000001|956983.991787|1947929.147389|0.13|0.3|0.46|0.51|0.51|0.46|0.1|0.3|0.33|0.3|0.25|0.28
202512|11230510101020000001|956983.991787|1947979.147389|0.18|0.61|0.94|1.14|1.17|1.07|0.23|0.64|0.69|0.64|0.58|0.58
202512|11230510101020000001|957033.991787|1947229.147389|1.22|2.29|3.56|4.47|4.6|4.24|1.42|2.49|2.69|2.87|2.44|2.69
202512|11230510101020000001|957033.991787|1947279.147389|1.55|3.25|5.08|6.27|6.53|6.22|1.8|3.45|3.84|3.84|3.35|3.81
202512|11230510101020000001|957033.991787|1947329.147389|0.28|0.66|1.04|1.3|1.4|1.24|0.36|0.79|0.79|0.81|0.71|0.74
202512|11230510101020000001|957033.991787|1947379.147389|0.23|0.36|0.58|0.74|0.76|0.74|0.28|0.41|0.46|0.46|0.41|0.46
202512|11230510101020000001|957033.991787|1947429.147389|0.15|0.25|0.41|0.53|0.58|0.53|0.18|0.3|0.33|0.36|0.28|0.28
202512|11230510101020000001|957033.991787|1947479.147389|1.98|3.89|5.99|7.24|7.39|7.16|2.16|3.99|4.57|4.65|4.11|4.52
202512|11230510101020000001|957033.991787|1947529.147389|1.91|4.09|6.27|7.44|7.57|7.37|2.06|4.27|4.85|4.78|4.27|4.83
202512|11230510101020000001|957033.991787|1947579.147389|1.12|2.34|3.56|4.19|4.24|4.14|1.24|2.36|2.69|2.62|2.36|2.64
202512|11230510101020000001|957033.991787|1947629.147389|0.23|0.46|0.69|0.81|0.79|0.74|0.28|0.53|0.53|0.48|0.41|0.41
202512|11230510101020000001|957033.991787|1947679.147389|0.15|0.33|0.51|0.61|0.61|0.53|0.18|0.41|0.38|0.38|0.3|0.28
202512|11230510101020000001|957033.991787|1947729.147389|0.08|0.15|0.23|0.3|0.28|0.25|0.08|0.18|0.15|0.15|0.13|0.13
202512|11230510101020000001|957033.991787|1947779.147389|0.08|0.15|0.23|0.3|0.33|0.28|0.1|0.23|0.2|0.2|0.18|0.18
202512|11230510101020000001|957033.991787|1947829.147389|0.1|0.28|0.46|0.51|0.48|0.46|0.13|0.36|0.33|0.33|0.28|0.28
202512|11230510101020000001|957033.991787|1947879.147389|0.2|0.48|0.79|0.91|0.94|0.94|0.2|0.48|0.53|0.51|0.41|0.43
202512|11230510101020000001|957033.991787|1947929.147389|0|0.05|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.05|0.03
202512|11230510101020000001|957033.991787|1947979.147389|0.05|0.13|0.2|0.25|0.28|0.25|0.05|0.13|0.15|0.15|0.13|0.1
202512|11230510101020000001|957033.991787|1948029.147389|0|0.08|0.15|0.2|0.18|0.13|0.03|0.1|0.1|0.1|0.1|0.08
202512|11230510101020000001|957083.991787|1947329.147389|1.17|2.26|3.51|4.22|4.39|4.22|1.32|2.46|2.72|2.79|2.44|2.79
202512|11230510101020000001|957083.991787|1947379.147389|0.61|1.27|2.11|2.54|2.57|2.39|0.69|1.24|1.45|1.52|1.32|1.4
202512|11230510101020000001|957083.991787|1947429.147389|1.63|2.9|4.65|5.64|5.84|5.61|1.8|3.15|3.68|3.76|3.35|3.68
202512|11230510101020000001|957083.991787|1947479.147389|2.08|4.45|6.83|8.15|8.28|8.15|2.29|4.75|5.33|5.18|4.6|5.23
202512|11230510101020000001|957083.991787|1947529.147389|0.43|0.84|1.32|1.68|1.83|1.7|0.48|0.94|0.99|1.02|0.91|0.97
202512|11230510101020000001|957083.991787|1947579.147389|0.15|0.25|0.38|0.48|0.53|0.51|0.18|0.36|0.33|0.3|0.28|0.28
202512|11230510101020000001|957083.991787|1947629.147389|0.08|0.2|0.3|0.36|0.41|0.33|0.13|0.28|0.25|0.25|0.23|0.2
202512|11230510101020000001|957083.991787|1947679.147389|0.1|0.28|0.43|0.53|0.64|0.56|0.15|0.36|0.33|0.36|0.33|0.3
202512|11230510101020000001|957083.991787|1947729.147389|0.08|0.13|0.15|0.18|0.18|0.18|0.08|0.13|0.13|0.1|0.1|0.13
202512|11230510101020000001|957083.991787|1947779.147389|0|0.08|0.1|0.15|0.15|0.13|0.05|0.08|0.1|0.1|0.08|0.08
202512|11230510101020000001|957083.991787|1947829.147389|0|0.08|0.1|0.1|0.13|0.1|0.03|0.08|0.08|0.1|0.05|0.05
202512|11230510101020000001|957083.991787|1947879.147389|0.03|0.1|0.15|0.15|0.18|0.13|0.03|0.1|0.1|0.1|0.1|0.08
202512|11230510101020000001|957083.991787|1947929.147389|0.03|0.08|0.15|0.15|0.15|0.15|0.03|0.13|0.13|0.1|0.1|0.1
202512|11230510101020000001|957083.991787|1947979.147389|0|0.08|0.1|0.13|0.15|0.1|0.03|0.1|0.08|0.1|0.08|0.05
202512|11230510101020000001|957083.991787|1948029.147389|0.05|0.13|0.2|0.25|0.25|0.25|0.05|0.13|0.15|0.15|0.13|0.15
202512|11230510101020000001|957083.991787|1948079.147389|0.08|0.18|0.25|0.3|0.3|0.3|0.08|0.18|0.2|0.2|0.15|0.18
202512|11230510101020000001|957133.991787|1947379.147389|2.82|5.28|8.15|9.7|9.88|9.68|3.1|5.59|6.45|6.5|5.79|6.6
202512|11230510101020000001|957133.991787|1947429.147389|2.34|4.78|7.29|8.71|9.07|8.74|2.57|5.03|5.77|5.74|5.16|5.66
202512|11230510101020000001|957133.991787|1947479.147389|1.02|2.18|3.45|4.17|4.32|4.09|1.14|2.31|2.64|2.59|2.34|2.49
202512|11230510101020000001|957133.991787|1947529.147389|0.18|0.33|0.51|0.61|0.64|0.61|0.2|0.41|0.43|0.41|0.36|0.43
202512|11230510101020000001|957133.991787|1947579.147389|0.18|0.46|0.74|0.89|0.99|0.86|0.23|0.53|0.53|0.56|0.51|0.46
202512|11230510101020000001|957133.991787|1947629.147389|0.15|0.33|0.48|0.58|0.64|0.61|0.18|0.33|0.38|0.36|0.33|0.33
202512|11230510101020000001|957133.991787|1947679.147389|0.15|0.25|0.36|0.43|0.48|0.43|0.18|0.33|0.33|0.3|0.28|0.28
202512|11230510101020000001|957133.991787|1947729.147389|0.08|0.13|0.18|0.2|0.23|0.25|0.08|0.08|0.1|0.13|0.1|0.13
202512|11230510101020000001|957133.991787|1947779.147389|0|0.05|0.05|0.1|0.1|0.08|0.03|0.05|0.05|0.05|0.05|0.05
202512|11230510101020000001|957133.991787|1947829.147389|0.08|0.23|0.38|0.48|0.53|0.48|0.1|0.25|0.28|0.28|0.28|0.25
202512|11230510101020000001|957133.991787|1947879.147389|0.08|0.18|0.25|0.28|0.23|0.23|0.08|0.18|0.18|0.18|0.13|0.13
202512|11230510101020000001|957133.991787|1947929.147389|0|0.03|0.05|0.05|0.05|0.03|0|0.05|0.05|0.05|0.03|0
202512|11230510101020000001|957133.991787|1947979.147389|0.05|0.13|0.2|0.28|0.3|0.28|0.03|0.13|0.15|0.15|0.13|0.15
202512|11230510101020000001|957133.991787|1948029.147389|0.08|0.15|0.25|0.33|0.38|0.3|0.08|0.18|0.2|0.2|0.18|0.18
202512|11230510101020000001|957133.991787|1948079.147389|0.03|0.08|0.1|0.1|0.13|0.1|0.03|0.1|0.1|0.1|0.08|0.08
202512|11230510101020000001|957133.991787|1948129.147389|0.03|0.13|0.18|0.2|0.25|0.25|0.08|0.15|0.15|0.15|0.13|0.15
202512|11230510101020000001|957183.991787|1947379.147389|2.97|5.82|8.79|10.34|10.74|10.69|3.33|6.15|7.01|6.99|6.25|7.11
202512|11230510101020000001|957183.991787|1947429.147389|2.13|4.11|6.35|7.49|7.8|7.65|2.29|4.01|4.6|4.65|4.19|4.55
202512|11230510101020000001|957183.991787|1947479.147389|1.19|2.36|3.68|4.37|4.6|4.52|1.27|2.39|2.69|2.64|2.39|2.54
202512|11230510101020000001|957183.991787|1947529.147389|0.2|0.41|0.61|0.69|0.66|0.61|0.2|0.41|0.43|0.43|0.36|0.36
202512|11230510101020000001|957183.991787|1947579.147389|0.13|0.33|0.51|0.61|0.69|0.61|0.15|0.33|0.38|0.36|0.33|0.3
202512|11230510101020000001|957183.991787|1947629.147389|0.13|0.23|0.36|0.41|0.43|0.43|0.13|0.25|0.25|0.25|0.23|0.25
202512|11230510101020000001|957183.991787|1947679.147389|0.25|0.43|0.69|0.81|0.86|0.91|0.28|0.43|0.48|0.48|0.43|0.46
202512|11230510101020000001|957183.991787|1947729.147389|0.08|0.08|0.15|0.18|0.2|0.18|0.08|0.1|0.1|0.1|0.1|0.13
202512|11230510101020000001|957183.991787|1947779.147389|0|0.08|0.1|0.13|0.15|0.1|0|0.05|0.05|0.1|0.08|0.08
202512|11230510101020000001|957183.991787|1947829.147389|0.1|0.25|0.3|0.36|0.33|0.33|0.1|0.28|0.28|0.25|0.18|0.23
202512|11230510101020000001|957183.991787|1947879.147389|0.08|0.23|0.36|0.46|0.43|0.43|0.1|0.25|0.25|0.25|0.2|0.25
202512|11230510101020000001|957183.991787|1947929.147389|0.1|0.2|0.3|0.36|0.38|0.38|0.1|0.28|0.28|0.25|0.23|0.25
202512|11230510101020000001|957183.991787|1947979.147389|0.08|0.25|0.41|0.53|0.64|0.61|0.1|0.25|0.3|0.3|0.28|0.25
202512|11230510101020000001|957183.991787|1948029.147389|0.1|0.2|0.33|0.38|0.36|0.33|0.1|0.25|0.25|0.25|0.2|0.25
202512|11230510101020000001|957183.991787|1948079.147389|0|0|0|0.05|0.03|0|0|0|0|0|0|0
202512|11230510101020000001|957183.991787|1948129.147389|0.05|0.08|0.1|0.15|0.13|0.13|0.05|0.1|0.1|0.1|0.08|0.1
202512|11230510101020000001|957183.991787|1948179.147389|0|0.05|0.05|0.08|0.1|0.05|0|0.05|0.05|0.05|0.05|0.03
202512|11230510101020000001|957233.991787|1947329.147389|3.43|5.77|8.86|10.82|11.02|10.74|3.73|6.22|7.21|7.49|6.76|7.54
202512|11230510101020000001|957233.991787|1947379.147389|2.97|5.38|8.2|9.86|10.08|9.93|3.18|5.51|6.35|6.5|5.77|6.4
202512|11230510101020000001|957233.991787|1947429.147389|1.68|3.48|5.36|6.35|6.6|6.48|1.83|3.45|3.91|3.86|3.45|3.63
202512|11230510101020000001|957233.991787|1947479.147389|1.35|2.69|4.11|4.93|5.23|5.18|1.45|2.67|3|3.02|2.77|2.97
202512|11230510101020000001|957233.991787|1947529.147389|0.46|0.99|1.45|1.78|1.93|1.83|0.51|1.07|1.12|1.07|0.99|1.02
202512|11230510101020000001|957233.991787|1947579.147389|0.61|1.14|1.68|1.93|2.01|2.08|0.64|1.12|1.22|1.19|1.09|1.22
202512|11230510101020000001|957233.991787|1947629.147389|0.48|0.94|1.42|1.57|1.63|1.6|0.51|0.94|1.04|0.99|0.89|0.91
202512|11230510101020000001|957233.991787|1947679.147389|0.08|0.2|0.36|0.41|0.43|0.41|0.1|0.23|0.28|0.25|0.23|0.2
202512|11230510101020000001|957233.991787|1947729.147389|0.1|0.25|0.36|0.43|0.48|0.46|0.13|0.3|0.28|0.3|0.28|0.28
202512|11230510101020000001|957233.991787|1947779.147389|0.05|0.1|0.15|0.15|0.15|0.18|0.03|0.13|0.18|0.13|0.13|0.15
202512|11230510101020000001|957233.991787|1947829.147389|0.15|0.33|0.53|0.66|0.66|0.66|0.2|0.38|0.41|0.41|0.33|0.38
202512|11230510101020000001|957233.991787|1947879.147389|0.1|0.2|0.33|0.36|0.33|0.38|0.1|0.25|0.25|0.28|0.23|0.33
202512|11230510101020000001|957233.991787|1947929.147389|0.1|0.33|0.48|0.56|0.51|0.51|0.18|0.38|0.43|0.41|0.28|0.43
202512|11230510101020000001|957233.991787|1947979.147389|0.18|0.74|1.17|1.5|1.75|1.63|0.25|0.84|0.84|0.89|0.84|0.94
202512|11230510101020000001|957233.991787|1948029.147389|0.1|0.23|0.38|0.46|0.48|0.43|0.1|0.25|0.28|0.3|0.28|0.28
202512|11230510101020000001|957233.991787|1948079.147389|0.03|0.13|0.15|0.2|0.18|0.1|0.03|0.18|0.13|0.1|0.1|0.08
202512|11230510101020000001|957233.991787|1948129.147389|0.03|0.08|0.1|0.15|0.15|0.13|0.03|0.08|0.1|0.1|0.08|0.1
202512|11230510100010000001|957233.991787|1948179.147389|0.08|0.13|0.2|0.28|0.3|0.3|0.08|0.15|0.15|0.15|0.18|0.18
202512|11230510100010000001|957233.991787|1948229.147389|0.08|0.18|0.28|0.38|0.43|0.46|0.08|0.18|0.2|0.2|0.23|0.25
202512|11230510101020000001|957283.991787|1947279.147389|2.72|4.5|7.14|8.99|9.32|9.17|3.05|4.95|5.77|6.2|5.59|6.25
202512|11230510101020000001|957283.991787|1947329.147389|2.9|4.83|7.77|9.73|10.06|9.45|3.18|4.9|5.89|6.43|5.72|6.17
202512|11230510101020000001|957283.991787|1947379.147389|3.38|5.99|9.27|11.35|11.68|11.51|3.63|6.35|7.21|7.52|6.76|7.39
202512|11230510101020000001|957283.991787|1947429.147389|2.11|3.99|6.2|7.49|7.77|7.59|2.26|3.91|4.5|4.52|4.06|4.27
202512|11230510101020000001|957283.991787|1947479.147389|0.79|1.4|2.11|2.59|2.82|2.79|0.86|1.5|1.6|1.65|1.52|1.63
202512|11230510101020000001|957283.991787|1947529.147389|1.17|2.34|3.56|4.27|4.52|4.67|1.32|2.46|2.67|2.72|2.46|2.84
202512|11230510101020000001|957283.991787|1947579.147389|0.81|1.4|2.11|2.46|2.62|2.72|0.86|1.47|1.6|1.6|1.5|1.65
202512|11230510101020000001|957283.991787|1947629.147389|0.41|0.81|1.22|1.37|1.45|1.45|0.43|0.81|0.91|0.89|0.79|0.81
202512|11230510101020000001|957283.991787|1947679.147389|0.08|0.13|0.2|0.25|0.28|0.25|0.08|0.15|0.15|0.15|0.15|0.15
202512|11230510101020000001|957283.991787|1947729.147389|0.08|0.15|0.25|0.25|0.28|0.25|0.08|0.15|0.18|0.15|0.13|0.15
202512|11230510101020000001|957283.991787|1947779.147389|0.08|0.18|0.28|0.33|0.33|0.36|0.08|0.18|0.18|0.2|0.18|0.25
202512|11230510101020000001|957283.991787|1947829.147389|0.1|0.36|0.48|0.51|0.58|0.64|0.1|0.33|0.33|0.36|0.33|0.43
202512|11230510101020000001|957283.991787|1947879.147389|0.05|0.13|0.2|0.2|0.18|0.23|0.08|0.18|0.18|0.18|0.13|0.15
202512|11230510101020000001|957283.991787|1947929.147389|0.23|0.46|0.66|0.84|0.86|0.94|0.28|0.58|0.58|0.58|0.48|0.64
202512|11230510101020000001|957283.991787|1948029.147389|0.1|0.33|0.53|0.61|0.56|0.56|0.13|0.38|0.38|0.43|0.36|0.41
202512|11230510101020000001|957283.991787|1948079.147389|0.05|0.2|0.25|0.36|0.38|0.36|0.1|0.23|0.23|0.23|0.23|0.2
202512|11230510100010000001|957283.991787|1948129.147389|0.08|0.28|0.48|0.58|0.56|0.51|0.1|0.25|0.3|0.3|0.23|0.23
202512|11230510100010000001|957283.991787|1948179.147389|0.08|0.05|0.1|0.1|0.1|0.2|0.08|0.08|0.08|0.1|0.1|0.18
202512|11230510100010000001|957283.991787|1948229.147389|0.08|0.08|0.15|0.15|0.15|0.18|0.08|0.13|0.15|0.13|0.13|0.18
202512|11230510100010000001|957283.991787|1948279.147389|0.2|0.43|0.69|0.89|0.86|0.86|0.2|0.46|0.48|0.43|0.46|0.58
202512|11230510101050000001|957333.991787|1947179.147389|2.57|4.47|7.11|9.32|9.65|9.12|2.79|5.18|5.84|6.25|5.59|6.17
202512|11230510101050000001|957333.991787|1947229.147389|1.27|2.11|3.18|3.91|3.99|3.76|1.4|2.44|2.69|2.74|2.41|2.67
202512|11230510101020000001|957333.991787|1947279.147389|2.29|3.4|5.26|6.45|6.68|6.58|2.51|3.71|4.32|4.65|4.22|4.8
202512|11230510101020000001|957333.991787|1947329.147389|4.6|6.93|10.77|13.46|13.92|14.12|5.31|7.62|8.81|9.58|8.69|10.31
202512|11230510101020000001|957333.991787|1947379.147389|4.6|7.44|11.66|14.55|14.96|14.76|4.8|7.62|8.89|9.65|8.66|9.53
202512|11230510101020000001|957333.991787|1947429.147389|3|5.03|7.72|9.45|9.65|9.4|3.2|5.31|6.05|6.32|5.59|6.15
202512|11230510101020000001|957333.991787|1947479.147389|0.94|1.52|2.36|3.05|3.33|3.23|1.09|1.73|1.85|1.96|1.8|1.96
202512|11230510101020000001|957333.991787|1947529.147389|0.66|1.27|2.06|2.59|2.87|2.79|0.69|1.3|1.5|1.52|1.45|1.57
202512|11230510101020000001|957333.991787|1947579.147389|0.97|1.68|2.51|2.9|3.1|3.28|1.09|1.75|1.96|1.96|1.83|2.08
