STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
202509|32010350100010000001|1000833.991787|1970079.147389|0.89|0.86|0.74|0.86|1.3|0|0
202509|32010350100010000001|1000833.991787|1970379.147389|0.03|0.03|0.03|0.03|0.05|0.1|0.08
202509|32010350100010000001|1000883.991787|1969129.147389|0|0|0|0.03|0.03|0|0
202509|32010350100010000001|1000883.991787|1969229.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08
202509|32010350100010000001|1000883.991787|1969429.147389|1.32|1.27|1.02|1.32|1.4|0.08|0.05
202509|32010350100010000001|1000883.991787|1969479.147389|1.83|1.83|1.52|2.06|1.98|0|0
202509|32010350100010000001|1000883.991787|1969529.147389|11.53|11.51|9.53|12.45|13.03|0.03|0.03
202509|32010350100010000001|1000883.991787|1969579.147389|20.04|19.46|16.61|21.08|22.91|0.03|0.03
202509|32010350100010000001|1000883.991787|1969629.147389|14.76|14.25|12.09|14.99|16.46|0.1|0.1
202509|32010350100010000001|1000883.991787|1969679.147389|14.96|14.35|12.22|14.35|18.03|0.74|0.66
202509|32010350100010000001|1000883.991787|1969729.147389|1.98|1.75|1.5|1.85|2.24|0.15|0.18
202509|32010350100010000001|1000883.991787|1969779.147389|9.04|8.61|7.57|9.55|10.29|1.27|1.12
202509|32010350100010000001|1000883.991787|1969829.147389|2.84|2.69|2.16|2.57|3.33|0.23|0.23
202509|32010350100010000001|1000883.991787|1969879.147389|5.79|5.56|5.05|5.79|7.37|0.84|0.76
202509|32010350100010000001|1000883.991787|1969929.147389|5.05|4.8|4.27|5.13|6.73|0.15|0.15
202509|32010350100010000001|1000883.991787|1969979.147389|3.23|3.33|2.62|3.35|3.89|0.03|0.03
202509|32010350100010000001|1000883.991787|1970029.147389|1.02|0.97|0.86|1.12|1.45|0|0
202509|32010350100010000001|1000883.991787|1970079.147389|3.81|3.48|3.05|4.06|5.54|0|0
202509|32010350100010000001|1000883.991787|1970129.147389|0.94|0.89|0.86|1.14|1.45|0.03|0.03
202509|32010350100010000001|1000883.991787|1970379.147389|0|0|0|0|0.03|0.03|0.03
202509|32010350100010000001|1000883.991787|1970479.147389|0.03|0.03|0.03|0.03|0.03|0.2|0.18
202509|32010350100010000001|1000883.991787|1970529.147389|0.03|0.03|0.03|0.03|0.03|0.23|0.2
202509|32010350100010000001|1000933.991787|1969179.147389|0.13|0.15|0.13|0.15|0.18|1.32|1.19
202509|32010350100010000001|1000933.991787|1969229.147389|0.33|0.33|0.25|0.36|0.36|1.96|1.98
202509|32010350100010000001|1000933.991787|1969279.147389|0.33|0.33|0.25|0.36|0.38|1.75|1.63
202509|32010350100010000001|1000933.991787|1969329.147389|0.43|0.46|0.36|0.46|0.51|1.4|1.22
202509|32010350100010000001|1000933.991787|1969379.147389|2.77|2.77|2.18|2.95|3.1|3.45|3.51
202509|32010350100010000001|1000933.991787|1969429.147389|7.65|7.7|6.99|8.46|8.43|1.96|1.98
202509|32010350100010000001|1000933.991787|1969479.147389|5.59|5.56|4.47|6.05|6.22|0.25|0.25
202509|32010350100010000001|1000933.991787|1969529.147389|8.92|8.74|7.32|9.53|10.39|0.03|0.03
202509|32010350100010000001|1000933.991787|1969579.147389|9.14|9.14|7.8|9.75|10.46|0.03|0.03
202509|32010350100010000001|1000933.991787|1969629.147389|3.99|3.86|3.63|3.96|4.72|0.08|0.08
202509|32010350100010000001|1000933.991787|1969679.147389|14.25|14.05|12.83|14.61|16.13|0.74|0.66
202509|32010350100010000001|1000933.991787|1969729.147389|10.31|9.86|9.68|10.77|11.58|0.91|0.84
202509|32010350100010000001|1000933.991787|1969779.147389|5.05|4.6|4.24|5.16|5.94|0.94|0.84
202509|32010350100010000001|1000933.991787|1969829.147389|3.68|3.45|3.12|3.78|4.57|0.74|0.66
202509|32010350100010000001|1000933.991787|1969879.147389|5.38|5.13|4.72|5.54|6.93|0.94|0.84
202509|32010350100010000001|1000933.991787|1969929.147389|3.18|3|2.59|3.2|4.24|0.38|0.36
202509|32010350100010000001|1000933.991787|1970129.147389|1.37|1.27|1.3|1.19|1.32|0.03|0.03
202509|32010350100010000001|1000933.991787|1970179.147389|0.13|0.13|0.1|0.13|0.18|0.41|0.36
202509|32010350100010000001|1000933.991787|1970229.147389|0.1|0.1|0.1|0.13|0.15|0.53|0.46
202509|32010350100010000001|1000933.991787|1970279.147389|0.3|0.3|0.28|0.3|0.38|0.86|0.76
202509|32010350100010000001|1000933.991787|1970329.147389|0.15|0.13|0.13|0.15|0.2|0.61|0.51
202509|32010350100010000001|1000933.991787|1970379.147389|0.15|0.15|0.13|0.15|0.2|0.61|0.51
202509|32010350100010000001|1000933.991787|1970479.147389|0.03|0.03|0|0.03|0.03|0.08|0.05
202509|32010350100010000001|1000933.991787|1970579.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.05
202509|32010350100010000001|1000933.991787|1970629.147389|0.69|0.66|0.56|0.71|0.94|2.51|2.13
202509|32010350100010000001|1000983.991787|1969129.147389|0.08|0.1|0.08|0.1|0.1|0.18|0.15
202509|32010350100010000001|1000983.991787|1969179.147389|0.18|0.18|0.13|0.18|0.2|1.17|1.02
202509|32010350100010000001|1000983.991787|1969229.147389|0.94|0.97|0.74|1.02|1.07|4.5|4.17
202509|32010350100010000001|1000983.991787|1969279.147389|1.8|1.91|1.65|2.06|2.03|8.86|8.41
202509|32010350100010000001|1000983.991787|1969329.147389|1.27|1.35|1.04|1.42|1.45|6.43|6.53
202509|32010350100010000001|1000983.991787|1969379.147389|3.23|3.23|2.95|3.48|3.58|19.66|18.82
202509|32010350100010000001|1000983.991787|1969429.147389|1.27|1.27|1.04|1.35|1.45|3.96|4.04
202509|32010350100010000001|1000983.991787|1969529.147389|6.53|6.48|5.38|7.04|7.39|0.46|0.46
202509|32010350100010000001|1000983.991787|1969579.147389|4.57|4.62|3.61|4.95|5.08|0|0
202509|32010350100010000001|1000983.991787|1969629.147389|2.82|2.62|2.39|2.79|3.28|0.08|0.05
202509|32010350100010000001|1000983.991787|1969679.147389|1.04|1.14|1.12|1.04|1.3|0.03|0.03
202509|32010350100010000001|1000983.991787|1969779.147389|11.84|11.25|10.19|12.78|15.09|1.7|1.52
202509|32010350100010000001|1000983.991787|1969829.147389|12.9|12.34|10.92|13.74|16.1|1.55|1.4
202509|32010350100010000001|1000983.991787|1969879.147389|10.16|9.53|8.36|10.49|12.62|1.47|1.3
202509|32010350100010000001|1000983.991787|1969929.147389|10.26|10.01|8.61|10.9|12.29|1.4|1.24
202509|32010350100010000001|1000983.991787|1970179.147389|0.03|0.03|0.03|0.03|0.05|0.23|0.2
202509|32010350100010000001|1000983.991787|1970229.147389|0.08|0.08|0.08|0.08|0.1|0.41|0.36
202509|32010350100010000001|1000983.991787|1970279.147389|0.28|0.25|0.23|0.28|0.36|1.6|1.4
202509|32010350100010000001|1000983.991787|1970329.147389|0.43|0.41|0.36|0.43|0.53|2.08|1.88
202509|32010350100010000001|1000983.991787|1970379.147389|0.28|0.28|0.25|0.28|0.38|1.55|1.35
202509|32010350100010000001|1001033.991787|1968979.147389|0.08|0.08|0.08|0.08|0.08|0|0
202509|32010350100010000001|1001033.991787|1969029.147389|0.18|0.18|0.13|0.18|0.18|0|0
202509|32010350100010000001|1001033.991787|1969179.147389|0.97|1.07|0.84|1.09|1.12|1.98|2.18
202509|32010350100010000001|1001033.991787|1969229.147389|2.39|2.41|1.93|2.57|2.84|7.26|6.35
202509|32010350100010000001|1001033.991787|1969279.147389|2.21|2.34|1.83|2.46|2.54|7.29|7.39
202509|32010350100010000001|1001033.991787|1969329.147389|1.63|1.7|1.3|1.7|1.8|5.41|4.75
202509|32010350100010000001|1001033.991787|1969379.147389|0.2|0.25|0.18|0.2|0.28|0.91|0.84
202509|32010350100010000001|1001033.991787|1969429.147389|0.91|0.94|0.76|0.99|1.07|7.44|7.59
202509|32010350100010000001|1001033.991787|1969479.147389|0.84|0.79|0.71|0.84|0.99|3.91|3.61
202509|32010350100010000001|1001033.991787|1969529.147389|1.35|1.24|1.14|1.35|1.57|0.69|0.64
202509|32010350100010000001|1001033.991787|1969579.147389|5.36|5.33|4.29|5.82|5.99|0|0
202509|32010350100010000001|1001033.991787|1969629.147389|1.42|1.37|1.09|1.42|1.5|0|0
202509|32010350100010000001|1001033.991787|1969729.147389|2.57|2.39|2.18|2.57|3|0.58|0.53
202509|32010350100010000001|1001033.991787|1969779.147389|8.94|8.38|7.77|9.68|11.76|1.3|1.17
202509|32010350100010000001|1001033.991787|1969829.147389|10.97|10.49|9.32|11.66|14.02|1.37|1.22
202509|32010350100010000001|1001033.991787|1969879.147389|7.39|6.96|6.38|7.77|9.12|1.22|1.09
202509|32010350100010000001|1001033.991787|1969929.147389|0.94|0.91|0.79|0.91|1.37|0.15|0.13
202509|32010350100010000001|1001033.991787|1970279.147389|0.36|0.36|0.33|0.38|0.46|1.68|1.47
202509|32010350100010000001|1001033.991787|1970329.147389|0.43|0.41|0.38|0.41|0.53|1.78|1.57
202509|32010350100010000001|1001033.991787|1970379.147389|0.36|0.36|0.33|0.38|0.46|1.68|1.47
202509|32010350100010000001|1001033.991787|1970629.147389|0.08|0.08|0.08|0.08|0.1|0.18|0.18
202509|32010350100010000001|1001033.991787|1970779.147389|0.74|0.69|0.61|0.81|1.07|1.07|0.86
202509|32010350100010000001|1001083.991787|1968829.147389|0.03|0|0|0|0|0|0
202509|32010350100010000001|1001083.991787|1969079.147389|0.76|0.79|0.66|0.86|0.94|0.18|0.18
202509|32010350100010000001|1001083.991787|1969129.147389|1.22|1.24|0.99|1.37|1.35|0.81|0.84
202509|32010350100010000001|1001083.991787|1969179.147389|2.36|2.51|1.96|2.59|2.64|3.99|3.91
202509|32010350100010000001|1001083.991787|1969229.147389|0.43|0.53|0.41|0.48|0.64|0.94|0.86
202509|32010350100010000001|1001083.991787|1969279.147389|3.68|3.86|3|4.11|4.19|7.72|7.82
202509|32010350100010000001|1001083.991787|1969329.147389|0.84|0.91|0.69|1.02|1.09|1.98|2.08
202509|32010350100010000001|1001083.991787|1969379.147389|0.91|0.94|0.74|0.94|1.04|3.91|3.38
202509|32010350100010000001|1001083.991787|1969429.147389|0.3|0.36|0.28|0.38|0.38|1.52|1.96
202509|32010350100010000001|1001083.991787|1969479.147389|0.36|0.3|0.28|0.33|0.41|1.3|1.32
202509|32010350100010000001|1001083.991787|1969529.147389|0.76|0.79|0.89|0.94|1.57|0.13|0.05
202509|32010350100010000001|1001083.991787|1969579.147389|2.77|2.62|2.29|2.77|3.15|0|0
202509|32010350100010000001|1001083.991787|1969629.147389|3.76|3.53|3.07|3.73|4.24|0.03|0.03
202509|32010350100010000001|1001083.991787|1969679.147389|1.12|0.99|0.84|1.04|1.27|0.03|0.03
202509|32010350100010000001|1001083.991787|1969779.147389|4.22|4.01|3.56|4.29|5.46|0.79|0.71
202509|32010350100010000001|1001083.991787|1969829.147389|1.24|1.19|0.97|1.24|1.32|0.13|0.1
202509|32010350100010000001|1001083.991787|1969879.147389|0.89|0.89|0.74|0.89|1.32|0.15|0.13
202509|32010350100010000001|1001083.991787|1970329.147389|0.46|0.43|0.43|0.48|0.53|2.01|1.8
202509|32010350100010000001|1001083.991787|1970379.147389|0.3|0.3|0.28|0.3|0.36|1.52|1.35
202509|32010350100010000001|1001083.991787|1970729.147389|0.64|0.61|0.48|0.53|0.74|0.41|0.36
202509|32010350100010000001|1001083.991787|1970779.147389|0.58|0.56|0.51|0.66|0.84|0.69|0.56
202509|32010350100010000001|1001133.991787|1968979.147389|0.23|0.23|0.2|0.23|0.28|0|0
202509|32010350100010000001|1001133.991787|1969029.147389|1.14|1.07|0.91|1.12|1.35|0.05|0.03
202509|32010350100010000001|1001133.991787|1969079.147389|0.71|0.71|0.58|0.81|0.89|0.15|0.15
202509|32010350100010000001|1001133.991787|1969129.147389|2.11|2.18|1.8|2.36|2.57|0.94|0.91
202509|32010350100010000001|1001133.991787|1969179.147389|2.74|2.79|2.24|3.07|3.07|3.63|3.73
202509|32010350100010000001|1001133.991787|1969229.147389|3.73|3.94|3.05|4.19|4.27|6.65|6.76
202509|32010350100010000001|1001133.991787|1969279.147389|0.91|1.04|0.74|1.12|1.22|1.98|2.11
202509|32010350100010000001|1001133.991787|1969329.147389|3.86|4.06|3.15|4.32|4.42|7.7|7.8
202509|32010350100010000001|1001133.991787|1969379.147389|2.64|2.72|2.16|2.87|2.87|5.23|5.23
202509|32010350100010000001|1001133.991787|1969429.147389|1.55|1.57|1.6|1.8|2.46|6.88|5.97
202509|32010350100010000001|1001133.991787|1969479.147389|1.02|1.04|0.94|1.14|1.32|1.19|1.12
202509|32010350100010000001|1001133.991787|1969529.147389|2.82|2.79|2.59|3.07|4.27|0.36|0.3
202509|32010350100010000001|1001133.991787|1969579.147389|4.14|4.06|3.94|4.42|6.02|0|0
202509|32010350100010000001|1001133.991787|1969629.147389|3.23|3.02|2.64|3.2|3.63|0|0
202509|32010350100010000001|1001133.991787|1969779.147389|0.36|0.33|0.28|0.36|0.38|0.03|0.03
202509|32010350100010000001|1001133.991787|1969979.147389|0.56|0.53|0.46|0.53|0.81|0.08|0.08
202509|32010350100010000001|1001133.991787|1970079.147389|0.74|0.69|0.58|0.71|0.97|0.25|0.23
202509|32010350100010000001|1001133.991787|1970129.147389|0.18|0.15|0.13|0.15|0.23|0.41|0.41
202509|32010350100010000001|1001133.991787|1970179.147389|0.05|0.05|0.05|0.05|0.08|0.56|0.53
202509|32010350100010000001|1001133.991787|1970329.147389|0.05|0.05|0.05|0.05|0.08|0.2|0.18
202509|32010350100010000001|1001133.991787|1970379.147389|0.18|0.18|0.15|0.18|0.23|1.42|1.22
202509|32010350100010000001|1001133.991787|1970779.147389|1.65|1.32|1.12|1.42|2.01|1.47|1.27
202509|32010350100010000001|1001133.991787|1970829.147389|0.56|0.61|0.61|0.58|0.71|0|0
202509|32010350100010000001|1001183.991787|1968779.147389|0.2|0.2|0.15|0.2|0.2|0|0
202509|32010350100010000001|1001183.991787|1969079.147389|0.28|0.28|0.23|0.3|0.3|0.13|0.15
202509|32010350100010000001|1001183.991787|1969129.147389|2.03|2.08|1.85|2.24|2.84|0.86|0.61
202509|32010350100010000001|1001183.991787|1969179.147389|1.32|1.32|1.07|1.55|1.47|1.6|1.73
202509|32010350100010000001|1001183.991787|1969229.147389|1.17|1.17|0.99|1.3|1.27|2.41|2.51
202509|32010350100010000001|1001183.991787|1969279.147389|3.28|3.35|2.64|3.66|3.63|5.56|5.72
202509|32010350100010000001|1001183.991787|1969329.147389|3.3|3.38|2.67|3.68|3.66|5.77|5.92
202509|32010350100010000001|1001183.991787|1969429.147389|1.32|1.37|1.07|1.4|1.42|0.48|0.43
202509|32010350100010000001|1001183.991787|1969529.147389|0.61|0.58|0.46|0.61|0.64|0|0
202509|32010350100010000001|1001183.991787|1969579.147389|2.57|2.46|2.21|2.67|3.1|0|0
202509|32010350100010000001|1001183.991787|1969829.147389|0.51|0.43|0.38|0.48|0.56|0.08|0.08
202509|32010350100010000001|1001183.991787|1969879.147389|1.3|1.24|1.07|1.35|1.63|0.18|0.2
202509|32010350100010000001|1001183.991787|1969929.147389|0.61|0.58|0.51|0.58|0.89|0.1|0.08
202509|32010350100010000001|1001183.991787|1969979.147389|0.64|0.61|0.51|0.61|0.91|0.1|0.08
202509|32010350100010000001|1001183.991787|1970229.147389|0.05|0.05|0.05|0.05|0.05|0.2|0.18
202509|32010350100010000001|1001183.991787|1970279.147389|0.03|0.03|0.03|0.03|0.03|0.13|0.1
202509|32010350100010000001|1001183.991787|1970379.147389|0.05|0.05|0.05|0.05|0.08|0.41|0.36
202509|32010350100010000001|1001183.991787|1970779.147389|0.56|0.41|0.38|0.46|0.58|0.03|0
202509|32010350100010000001|1001183.991787|1970829.147389|0.23|0.2|0.23|0.25|0.28|0|0
202509|32010350100010000001|1001233.991787|1969129.147389|0.81|0.86|0.66|0.86|0.89|0.18|0.15
202509|32010350100010000001|1001233.991787|1969179.147389|3.07|2.92|2.97|2.97|4.27|1.37|1.02
202509|32010350100010000001|1001233.991787|1969229.147389|2.54|2.29|2.08|2.57|3.1|1.45|1.4
202509|32010350100010000001|1001233.991787|1969279.147389|1.09|1.09|0.91|1.22|1.17|2.01|2.11
202509|32010350100010000001|1001233.991787|1969329.147389|4.01|3.94|3.81|4.55|5.97|11.02|9.68
202509|32010350100010000001|1001233.991787|1969379.147389|2.39|2.41|1.85|2.57|2.64|1.52|1.42
202509|32010350100010000001|1001233.991787|1969429.147389|1.91|1.96|1.52|1.98|2.06|0.38|0.33
202509|32010350100010000001|1001233.991787|1969579.147389|0.3|0.3|0.25|0.3|0.46|0|0
202509|32010350100010000001|1001233.991787|1969629.147389|1.14|1.09|0.84|1.27|1.52|0|0
202509|32010350100010000001|1001233.991787|1969879.147389|1.57|1.57|1.32|1.7|1.93|0.1|0.1
202509|32010350100010000001|1001233.991787|1970279.147389|0.03|0.03|0.03|0.03|0.05|0.15|0.13
202509|32010350100010000001|1001233.991787|1970329.147389|0.03|0.03|0.03|0.03|0.05|0.13|0.1
202509|32010350100010000001|1001233.991787|1970379.147389|0.1|0.1|0.08|0.1|0.13|1.14|0.99
202509|32010350100010000001|1001233.991787|1970429.147389|0.08|0.08|0.05|0.08|0.08|0.99|0.89
202509|32010350100010000001|1001233.991787|1970929.147389|0.2|0.2|0.15|0.18|0.25|0.03|0.03
202509|32010350100010000001|1001283.991787|1969129.147389|1.47|1.4|0.91|1.32|1.6|0.1|0.1
202509|32010350100010000001|1001283.991787|1969329.147389|2.08|2.06|1.83|2.21|2.62|1.55|1.52
202509|32010350100010000001|1001283.991787|1969429.147389|0.18|0.23|0.2|0.23|0.23|0.03|0.03
202509|32010350100010000001|1001283.991787|1969629.147389|0.05|0.05|0.05|0.08|0.05|0|0
202509|32010350100010000001|1001283.991787|1969679.147389|0.56|0.58|0.43|0.58|0.61|0|0
202509|32010350100010000001|1001283.991787|1969729.147389|0.64|0.61|0.48|0.64|0.69|0|0
202509|32010350100010000001|1001283.991787|1969779.147389|0.58|0.56|0.48|0.56|0.84|0|0
202509|32010350100010000001|1001283.991787|1969829.147389|0.61|0.61|0.51|0.61|0.91|0|0
202509|32010350100010000001|1001283.991787|1969879.147389|0.61|0.61|0.51|0.61|0.91|0.03|0.03
202509|32010350100010000001|1001283.991787|1970329.147389|0.03|0.03|0.03|0.03|0.05|0.13|0.1
202509|32010350100010000001|1001283.991787|1970379.147389|0.1|0.1|0.1|0.13|0.15|1.19|1.07
202509|32010350100010000001|1001283.991787|1970429.147389|0.1|0.1|0.08|0.1|0.13|1.14|0.99
202509|32010350100010000001|1001333.991787|1968929.147389|0.15|0.15|0.1|0.2|0.2|0.03|0.03
202509|32010350100010000001|1001333.991787|1969279.147389|0.13|0.15|0.15|0.2|0.15|0.08|0.13
202509|32010350100010000001|1001333.991787|1969329.147389|6.07|6.1|5.61|6.76|8.71|1.09|0.94
202509|32010350100010000001|1001333.991787|1969579.147389|0.08|0.08|0.08|0.08|0.08|0.03|0.03
202509|32010350100010000001|1001333.991787|1969629.147389|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1001333.991787|1969729.147389|0.2|0.2|0.15|0.2|0.2|0|0
202509|32010350100010000001|1001333.991787|1970329.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08
202509|32010350100010000001|1001333.991787|1970379.147389|0.08|0.08|0.08|0.08|0.1|0.48|0.41
202509|32010350100010000001|1001333.991787|1970429.147389|0.1|0.1|0.08|0.1|0.13|1.14|0.99
202509|32010350100010000001|1001383.991787|1969279.147389|0.23|0.23|0.18|0.23|0.25|0.03|0.03
202509|32010350100010000001|1001383.991787|1969379.147389|0.76|1.02|0.91|1.17|1.07|0.41|0.36
202509|32010350100010000001|1001383.991787|1969629.147389|0.08|0.08|0.08|0.1|0.1|0.03|0.03
202509|32010350100010000001|1001383.991787|1969779.147389|0.03|0.03|0|0.03|0.03|0|0
202509|32010350100010000001|1001383.991787|1970379.147389|0.1|0.1|0.1|0.13|0.15|1.19|1.07
202509|32010350100010000001|1001383.991787|1970429.147389|0.13|0.13|0.13|0.15|0.18|0.76|0.66
202509|32010350100010000001|1001383.991787|1970929.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.05
202509|32010350100010000001|1001433.991787|1969279.147389|0.51|0.71|0.66|0.84|0.74|0.05|0.08
202509|32010350100010000001|1001433.991787|1969329.147389|0.05|0.05|0.05|0.05|0.05|0.1|0.08
202509|32010350100010000001|1001433.991787|1969379.147389|0.46|0.58|0.53|0.69|0.61|0.58|0.56
202509|32010350100010000001|1001433.991787|1969429.147389|0.33|0.43|0.41|0.51|0.46|0.3|0.3
202509|32010350100010000001|1001433.991787|1969779.147389|0|0|0|0.03|0|0|0
202509|32010350100010000001|1001433.991787|1969929.147389|0.08|0.08|0.05|0.08|0.08|0|0
202509|32010350100010000001|1001433.991787|1969979.147389|0.23|0.25|0.2|0.23|0.25|0|0
202509|32010350100010000001|1001433.991787|1970379.147389|0.08|0.08|0.08|0.08|0.1|0.38|0.33
202509|32010350100010000001|1001433.991787|1970429.147389|0.13|0.1|0.1|0.13|0.15|1.12|0.99
202509|32010350100010000001|1001433.991787|1970529.147389|0.03|0.03|0.03|0.03|0.03|0.28|0.28
202509|32010350100010000001|1001433.991787|1971079.147389|0.03|0|0.03|0.03|0.03|0.05|0.03
202509|32010350100010000001|1001483.991787|1969229.147389|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1001483.991787|1969379.147389|0.33|0.46|0.43|0.53|0.48|0.38|0.36
202509|32010350100010000001|1001483.991787|1969429.147389|0.41|0.53|0.48|0.61|0.56|0.53|0.48
202509|32010350100010000001|1001483.991787|1969479.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.05
202509|32010350100010000001|1001483.991787|1969529.147389|0.25|0.25|0.23|0.28|0.36|0.23|0.25
202509|32010350100010000001|1001483.991787|1969679.147389|0.08|0.08|0.08|0.08|0.1|0|0
202509|32010350100010000001|1001483.991787|1969779.147389|0.08|0.08|0.08|0.1|0.13|0|0
202509|32010350100010000001|1001483.991787|1969829.147389|0.08|0.08|0.08|0.1|0.13|0|0
202509|32010350100010000001|1001483.991787|1969979.147389|0.05|0.08|0.05|0.08|0.05|0|0
202509|32010350100010000001|1001483.991787|1970079.147389|1.24|1.19|1.12|1.4|1.73|0.2|0.2
202509|32010350100010000001|1001483.991787|1970479.147389|0.03|0.03|0.03|0.03|0.05|0.13|0.13
202509|32010350100010000001|1001483.991787|1970529.147389|0.03|0.03|0.03|0.03|0.05|0.15|0.13
202509|32010350100010000001|1001483.991787|1971079.147389|0.05|0.03|0.03|0.03|0.05|0.2|0.18
202509|32010350100010000001|1001483.991787|1971129.147389|0.05|0.05|0.05|0.05|0.05|0.13|0.1
202509|32010350100010000001|1001533.991787|1969379.147389|0.33|0.48|0.43|0.56|0.48|0.36|0.33
