STD_YM|BLOCK_CD|X_COORD|Y_COORD|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
202509|32010350100010000001|1000633.991787|1969679.147389|0.03|0.03|0|0|0|0.03|0.05|0.08|0.13|0.13|0.15|0.18|0.18|0.18|0.18|0.18|0.18|0.15|0.13|0.08|0.08|0.05|0.05|0.03
202509|32010350100010000001|1000633.991787|1969729.147389|0|0|0|0|0|0|0.03|0.03|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000683.991787|1969429.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0|0
202509|32010350100010000001|1000683.991787|1969479.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0|0
202509|32010350100010000001|1000683.991787|1969529.147389|0.03|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1000683.991787|1969979.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.08|0.08|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0
202509|32010350100010000001|1000683.991787|1970079.147389|0|0|0|0|0|0|0|0|0.03|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010350100010000001|1000733.991787|1969379.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010350100010000001|1000733.991787|1969579.147389|0.03|0.03|0|0|0|0.03|0.05|0.1|0.15|0.18|0.2|0.25|0.25|0.28|0.28|0.23|0.25|0.2|0.15|0.13|0.1|0.08|0.05|0.03
202509|32010350100010000001|1000733.991787|1969629.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.1|0.13|0.13|0.15|0.13|0.1|0.08|0.05|0.03|0.03|0|0|0
202509|32010350100010000001|1000733.991787|1969929.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.08|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0
202509|32010350100010000001|1000783.991787|1969529.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.1|0.13|0.15|0.15|0.18|0.18|0.13|0.1|0.08|0.03|0.03|0.03|0|0
202509|32010350100010000001|1000783.991787|1969579.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.1|0.23|0.38|0.41|0.48|0.51|0.51|0.53|0.56|0.51|0.51|0.41|0.36|0.25|0.2|0.15|0.13|0.1
202509|32010350100010000001|1000783.991787|1969629.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.1|0.13|0.13|0.13|0.15|0.13|0.13|0.1|0.08|0.1|0.08|0.05|0.05|0.05|0.03
202509|32010350100010000001|1000783.991787|1970029.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.05|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010350100010000001|1000833.991787|1969379.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010350100010000001|1000833.991787|1969429.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.18|0.15|0.18|0.2|0.23|0.25|0.18|0.18|0.15|0.13|0.15|0.1|0.08|0.08|0.05|0.05
202509|32010350100010000001|1000833.991787|1969479.147389|0.08|0.05|0.05|0.05|0.05|0.08|0.1|0.2|0.33|0.36|0.41|0.43|0.46|0.48|0.43|0.43|0.38|0.36|0.36|0.25|0.2|0.15|0.13|0.1
202509|32010350100010000001|1000833.991787|1969529.147389|0.08|0.08|0.08|0.08|0.08|0.1|0.15|0.28|0.48|0.51|0.61|0.66|0.71|0.79|0.74|0.71|0.61|0.53|0.48|0.33|0.25|0.2|0.18|0.13
202509|32010350100010000001|1000833.991787|1969579.147389|0.08|0.05|0.05|0.05|0.05|0.08|0.15|0.28|0.43|0.51|0.58|0.66|0.66|0.74|0.76|0.74|0.69|0.53|0.43|0.3|0.23|0.18|0.15|0.1
202509|32010350100010000001|1000833.991787|1969629.147389|0.05|0.03|0.05|0.05|0.05|0.05|0.1|0.18|0.3|0.33|0.43|0.46|0.48|0.51|0.53|0.51|0.46|0.38|0.33|0.2|0.18|0.15|0.1|0.08
202509|32010350100010000001|1000833.991787|1969929.147389|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.13|0.13|0.13|0.18|0.15|0.15|0.1|0.08|0.05|0.03|0.03|0.03|0.03
202509|32010350100010000001|1000833.991787|1969979.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.1|0.13|0.13|0.13|0.13|0.15|0.15|0.15|0.13|0.13|0.08|0.08|0.05|0.05|0.03
202509|32010350100010000001|1000833.991787|1970029.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.08|0.18|0.25|0.28|0.36|0.38|0.38|0.41|0.46|0.41|0.43|0.33|0.3|0.2|0.2|0.15|0.13|0.08
202509|32010350100010000001|1000833.991787|1970079.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.08|0.05|0.05|0.03|0.05|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1000883.991787|1969429.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010350100010000001|1000883.991787|1969479.147389|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.1|0.13|0.1|0.1|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03
202509|32010350100010000001|1000883.991787|1969529.147389|0.08|0.08|0.08|0.08|0.08|0.08|0.15|0.25|0.48|0.48|0.58|0.64|0.69|0.74|0.69|0.69|0.58|0.51|0.48|0.33|0.25|0.2|0.18|0.13
202509|32010350100010000001|1000883.991787|1969579.147389|0.13|0.1|0.08|0.08|0.1|0.13|0.25|0.48|0.81|0.86|0.99|1.12|1.19|1.3|1.22|1.19|1.12|0.91|0.81|0.56|0.41|0.3|0.25|0.18
202509|32010350100010000001|1000883.991787|1969629.147389|0.1|0.08|0.08|0.08|0.08|0.1|0.18|0.36|0.58|0.64|0.71|0.84|0.86|0.94|0.89|0.84|0.79|0.66|0.58|0.41|0.3|0.25|0.18|0.13
202509|32010350100010000001|1000883.991787|1969679.147389|0.1|0.08|0.05|0.05|0.08|0.1|0.2|0.36|0.58|0.64|0.76|0.86|0.89|0.94|0.97|0.86|0.84|0.71|0.61|0.41|0.33|0.25|0.2|0.15
202509|32010350100010000001|1000883.991787|1969729.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.1|0.13|0.15|0.15|0.18|0.18|0.13|0.08|0.05|0.03|0.03|0.03|0|0
202509|32010350100010000001|1000883.991787|1969779.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.1|0.23|0.36|0.41|0.51|0.56|0.58|0.61|0.66|0.64|0.61|0.43|0.36|0.25|0.18|0.13|0.1|0.08
202509|32010350100010000001|1000883.991787|1969829.147389|0.03|0|0|0|0|0|0.03|0.05|0.1|0.1|0.15|0.18|0.2|0.2|0.23|0.2|0.18|0.13|0.1|0.08|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000883.991787|1969879.147389|0.05|0.05|0.03|0.03|0.05|0.05|0.1|0.13|0.23|0.23|0.3|0.36|0.36|0.33|0.38|0.36|0.36|0.28|0.25|0.15|0.15|0.13|0.1|0.08
202509|32010350100010000001|1000883.991787|1969929.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.2|0.2|0.25|0.28|0.28|0.3|0.36|0.33|0.3|0.25|0.2|0.13|0.13|0.1|0.08|0.05
202509|32010350100010000001|1000883.991787|1969979.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.15|0.13|0.18|0.18|0.2|0.2|0.18|0.18|0.15|0.13|0.15|0.1|0.08|0.05|0.05|0.05
202509|32010350100010000001|1000883.991787|1970029.147389|0.03|0.03|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000883.991787|1970079.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.15|0.2|0.2|0.23|0.25|0.25|0.23|0.23|0.18|0.15|0.1|0.13|0.1|0.08|0.05
202509|32010350100010000001|1000883.991787|1970129.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.03|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000933.991787|1969179.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1000933.991787|1969229.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010350100010000001|1000933.991787|1969279.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1000933.991787|1969329.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1000933.991787|1969379.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.15|0.15|0.2|0.25|0.25|0.28|0.28|0.25|0.2|0.18|0.15|0.1|0.08|0.05|0.05|0.03
202509|32010350100010000001|1000933.991787|1969429.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.1|0.18|0.33|0.38|0.43|0.48|0.53|0.56|0.53|0.51|0.43|0.38|0.36|0.2|0.18|0.15|0.13|0.08
202509|32010350100010000001|1000933.991787|1969479.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.23|0.23|0.28|0.3|0.36|0.38|0.36|0.33|0.28|0.25|0.23|0.15|0.1|0.1|0.08|0.05
202509|32010350100010000001|1000933.991787|1969529.147389|0.08|0.05|0.05|0.05|0.05|0.08|0.13|0.2|0.36|0.38|0.46|0.48|0.51|0.56|0.51|0.51|0.46|0.41|0.38|0.25|0.2|0.18|0.15|0.1
202509|32010350100010000001|1000933.991787|1969579.147389|0.08|0.05|0.05|0.05|0.05|0.08|0.13|0.2|0.38|0.38|0.46|0.51|0.56|0.58|0.53|0.53|0.46|0.41|0.38|0.25|0.2|0.15|0.13|0.1
202509|32010350100010000001|1000933.991787|1969629.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.08|0.15|0.15|0.2|0.23|0.25|0.25|0.25|0.25|0.23|0.2|0.15|0.1|0.08|0.08|0.05|0.03
202509|32010350100010000001|1000933.991787|1969679.147389|0.1|0.1|0.08|0.08|0.08|0.1|0.2|0.36|0.61|0.64|0.74|0.84|0.86|0.91|0.86|0.84|0.76|0.69|0.61|0.38|0.33|0.28|0.2|0.15
202509|32010350100010000001|1000933.991787|1969729.147389|0.08|0.08|0.08|0.08|0.08|0.1|0.15|0.25|0.43|0.48|0.53|0.61|0.61|0.61|0.61|0.61|0.53|0.48|0.46|0.28|0.25|0.23|0.18|0.13
202509|32010350100010000001|1000933.991787|1969779.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.2|0.23|0.25|0.3|0.3|0.3|0.33|0.33|0.33|0.25|0.2|0.15|0.13|0.1|0.08|0.05
202509|32010350100010000001|1000933.991787|1969829.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.15|0.2|0.23|0.23|0.23|0.25|0.23|0.23|0.2|0.18|0.1|0.1|0.08|0.08|0.05
202509|32010350100010000001|1000933.991787|1969879.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.23|0.23|0.3|0.33|0.3|0.33|0.38|0.36|0.33|0.28|0.25|0.15|0.15|0.1|0.1|0.08
202509|32010350100010000001|1000933.991787|1969929.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.1|0.18|0.18|0.18|0.18|0.23|0.2|0.2|0.15|0.13|0.08|0.08|0.05|0.05|0.05
202509|32010350100010000001|1000933.991787|1970129.147389|0.03|0.03|0|0|0.03|0|0.03|0.03|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000933.991787|1970179.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0|0
202509|32010350100010000001|1000933.991787|1970229.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010350100010000001|1000933.991787|1970279.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010350100010000001|1000933.991787|1970329.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010350100010000001|1000933.991787|1970379.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010350100010000001|1000933.991787|1970629.147389|0.03|0.03|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000983.991787|1969179.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202509|32010350100010000001|1000983.991787|1969229.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.1|0.13|0.15|0.13|0.15|0.15|0.15|0.13|0.13|0.1|0.08|0.05|0.05|0.05|0.03
202509|32010350100010000001|1000983.991787|1969279.147389|0.05|0.05|0.05|0.03|0.05|0.05|0.08|0.1|0.18|0.23|0.25|0.28|0.28|0.28|0.28|0.28|0.25|0.23|0.2|0.13|0.1|0.1|0.08|0.08
202509|32010350100010000001|1000983.991787|1969329.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.15|0.18|0.2|0.2|0.23|0.23|0.23|0.2|0.18|0.15|0.1|0.08|0.08|0.05|0.05
202509|32010350100010000001|1000983.991787|1969379.147389|0.1|0.08|0.08|0.05|0.08|0.08|0.13|0.2|0.33|0.46|0.51|0.66|0.58|0.58|0.64|0.61|0.53|0.48|0.41|0.28|0.23|0.2|0.15|0.13
202509|32010350100010000001|1000983.991787|1969429.147389|0.03|0|0|0|0.03|0.03|0.03|0.05|0.08|0.1|0.13|0.18|0.18|0.23|0.2|0.2|0.15|0.13|0.1|0.05|0.05|0.03|0.03|0.03
202509|32010350100010000001|1000983.991787|1969529.147389|0.05|0.05|0.03|0.03|0.05|0.05|0.08|0.15|0.28|0.28|0.33|0.38|0.41|0.43|0.41|0.41|0.36|0.3|0.28|0.18|0.15|0.13|0.1|0.08
202509|32010350100010000001|1000983.991787|1969579.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.13|0.2|0.2|0.23|0.25|0.28|0.3|0.23|0.23|0.2|0.18|0.2|0.15|0.1|0.08|0.08|0.05
202509|32010350100010000001|1000983.991787|1969629.147389|0.03|0|0|0|0.03|0.03|0.03|0.05|0.1|0.1|0.15|0.15|0.18|0.18|0.2|0.18|0.18|0.13|0.1|0.08|0.05|0.05|0.03|0.03
202509|32010350100010000001|1000983.991787|1969679.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.08|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0.03
202509|32010350100010000001|1000983.991787|1969779.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.13|0.28|0.46|0.53|0.66|0.71|0.71|0.81|0.84|0.81|0.79|0.58|0.51|0.36|0.33|0.23|0.18|0.13
202509|32010350100010000001|1000983.991787|1969829.147389|0.1|0.08|0.05|0.05|0.05|0.08|0.15|0.3|0.51|0.56|0.69|0.76|0.76|0.86|0.84|0.81|0.79|0.64|0.56|0.41|0.36|0.25|0.23|0.15
202509|32010350100010000001|1000983.991787|1969879.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.13|0.25|0.41|0.43|0.53|0.61|0.58|0.64|0.71|0.66|0.64|0.48|0.43|0.3|0.25|0.2|0.18|0.1
202509|32010350100010000001|1000983.991787|1969929.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.13|0.25|0.43|0.43|0.56|0.61|0.64|0.69|0.71|0.69|0.66|0.48|0.43|0.3|0.23|0.15|0.15|0.1
202509|32010350100010000001|1000983.991787|1970229.147389|0|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0|0|0|0|0|0|0|0|0|0|0
202509|32010350100010000001|1000983.991787|1970279.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1000983.991787|1970329.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010350100010000001|1000983.991787|1970379.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1001033.991787|1969179.147389|0.03|0.03|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.13|0.13|0.1|0.1|0.08|0.08|0.05|0.03|0.03|0.03|0.03
202509|32010350100010000001|1001033.991787|1969229.147389|0.05|0.05|0.03|0.03|0.03|0.03|0.08|0.1|0.18|0.2|0.25|0.28|0.28|0.3|0.28|0.28|0.25|0.23|0.2|0.13|0.1|0.1|0.08|0.05
202509|32010350100010000001|1001033.991787|1969279.147389|0.05|0.05|0.03|0.03|0.03|0.03|0.08|0.1|0.18|0.23|0.25|0.28|0.28|0.3|0.3|0.3|0.25|0.23|0.2|0.13|0.1|0.08|0.08|0.05
202509|32010350100010000001|1001033.991787|1969329.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.15|0.18|0.2|0.2|0.23|0.2|0.2|0.15|0.15|0.15|0.1|0.08|0.08|0.05|0.05
202509|32010350100010000001|1001033.991787|1969379.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.03|0.03|0.03|0|0|0|0|0
202509|32010350100010000001|1001033.991787|1969429.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.13|0.18|0.25|0.25|0.3|0.28|0.25|0.2|0.18|0.13|0.08|0.05|0.05|0.05|0.03
202509|32010350100010000001|1001033.991787|1969479.147389|0.03|0|0|0|0|0.03|0.03|0.03|0.05|0.08|0.1|0.15|0.13|0.13|0.15|0.13|0.13|0.1|0.08|0.05|0.05|0.05|0.03|0.03
202509|32010350100010000001|1001033.991787|1969529.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.1|0.08|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010350100010000001|1001033.991787|1969579.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.23|0.23|0.28|0.3|0.33|0.38|0.33|0.33|0.28|0.23|0.23|0.15|0.1|0.1|0.08|0.05
202509|32010350100010000001|1001033.991787|1969629.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.08|0.08|0.1|0.08|0.08|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010350100010000001|1001033.991787|1969729.147389|0.03|0|0|0|0.03|0.03|0.03|0.05|0.1|0.1|0.13|0.15|0.18|0.18|0.2|0.18|0.18|0.13|0.1|0.08|0.05|0.05|0.03|0.03
202509|32010350100010000001|1001033.991787|1969779.147389|0.08|0.05|0.03|0.03|0.03|0.05|0.1|0.2|0.33|0.38|0.48|0.53|0.53|0.61|0.64|0.61|0.61|0.46|0.38|0.28|0.25|0.18|0.15|0.1
202509|32010350100010000001|1001033.991787|1969829.147389|0.08|0.05|0.05|0.05|0.05|0.08|0.13|0.25|0.43|0.48|0.58|0.64|0.66|0.74|0.74|0.71|0.69|0.53|0.48|0.33|0.3|0.23|0.18|0.13
202509|32010350100010000001|1001033.991787|1969879.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.1|0.18|0.3|0.3|0.41|0.46|0.43|0.46|0.53|0.51|0.48|0.38|0.33|0.23|0.18|0.13|0.13|0.08
202509|32010350100010000001|1001033.991787|1969929.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.05|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1001033.991787|1970279.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010350100010000001|1001033.991787|1970329.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010350100010000001|1001033.991787|1970379.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1001033.991787|1970779.147389|0.03|0.03|0.03|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.05|0.03|0.03|0.03
202509|32010350100010000001|1001083.991787|1969079.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1001083.991787|1969129.147389|0.03|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.08|0.08|0.1|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010350100010000001|1001083.991787|1969179.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.15|0.18|0.18|0.23|0.23|0.25|0.23|0.23|0.2|0.18|0.18|0.1|0.08|0.08|0.05|0.05
202509|32010350100010000001|1001083.991787|1969229.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.05|0.05|0.03|0.05|0|0|0|0|0
202509|32010350100010000001|1001083.991787|1969279.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.13|0.23|0.28|0.33|0.38|0.38|0.43|0.41|0.41|0.33|0.3|0.28|0.18|0.13|0.13|0.1|0.08
202509|32010350100010000001|1001083.991787|1969329.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.13|0.13|0.1|0.1|0.08|0.08|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1001083.991787|1969379.147389|0.03|0.03|0.03|0.03|0.03|0|0.03|0.05|0.08|0.1|0.1|0.13|0.13|0.15|0.15|0.13|0.1|0.1|0.1|0.05|0.05|0.05|0.03|0.03
202509|32010350100010000001|1001083.991787|1969429.147389|0|0|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0|0|0|0
202509|32010350100010000001|1001083.991787|1969479.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.08|0.08|0.08|0.08|0.08|0.05|0.03|0.03|0|0|0|0|0
202509|32010350100010000001|1001083.991787|1969529.147389|0.03|0.03|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.05|0.03|0.03
202509|32010350100010000001|1001083.991787|1969579.147389|0.03|0|0|0|0.03|0.03|0.03|0.05|0.1|0.1|0.15|0.15|0.15|0.18|0.18|0.18|0.15|0.13|0.1|0.08|0.05|0.05|0.03|0.03
