STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
202507|32010350100010000001|1000883.991787|1969229.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08
202507|32010350100010000001|1000883.991787|1969429.147389|1.24|1.19|1.42|1.4|1.63|0.1|0.08
202507|32010350100010000001|1000883.991787|1969479.147389|1.93|1.75|1.91|2.03|2.34|0|0
202507|32010350100010000001|1000883.991787|1969529.147389|13.56|12.37|12.4|13.51|14.2|0.03|0.03
202507|32010350100010000001|1000883.991787|1969579.147389|27.08|24.82|24.23|26.47|27.33|0.03|0.03
202507|32010350100010000001|1000883.991787|1969629.147389|18.59|17.5|16.97|18.59|18.59|0.13|0.13
202507|32010350100010000001|1000883.991787|1969679.147389|23.19|21.82|20.45|22.73|21.87|0.91|0.91
202507|32010350100010000001|1000883.991787|1969729.147389|3.35|2.64|2.16|2.9|2.41|0.28|0.3
202507|32010350100010000001|1000883.991787|1969779.147389|12.7|11.94|11.13|12.4|11.68|1.57|1.63
202507|32010350100010000001|1000883.991787|1969829.147389|2.06|1.63|1.32|1.78|1.5|0.3|0.33
202507|32010350100010000001|1000883.991787|1969879.147389|8.66|8.38|8.13|9.09|7.52|1.02|1.09
202507|32010350100010000001|1000883.991787|1969929.147389|9.27|8.2|8.05|9.19|8.2|0.23|0.25
202507|32010350100010000001|1000883.991787|1969979.147389|2.95|3|3.3|3.4|3.38|0.03|0.03
202507|32010350100010000001|1000883.991787|1970029.147389|1.45|1.42|1.75|1.96|1.37|0|0
202507|32010350100010000001|1000883.991787|1970079.147389|4.7|4.5|5.13|5.46|4.34|0|0
202507|32010350100010000001|1000883.991787|1970129.147389|1.7|1.45|1.75|2.13|2.01|0.05|0.03
202507|32010350100010000001|1000883.991787|1970379.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202507|32010350100010000001|1000883.991787|1970479.147389|0.05|0.05|0.03|0.05|0.03|0.23|0.25
202507|32010350100010000001|1000883.991787|1970529.147389|0.05|0.05|0.03|0.05|0.03|0.28|0.3
202507|32010350100010000001|1000933.991787|1968579.147389|0|0|0|0|0|0.03|0.03
202507|32010350100010000001|1000933.991787|1969179.147389|0.15|0.15|0.15|0.18|0.18|1.47|1.47
202507|32010350100010000001|1000933.991787|1969229.147389|0.33|0.28|0.33|0.33|0.36|2.54|2.46
202507|32010350100010000001|1000933.991787|1969279.147389|0.38|0.33|0.36|0.36|0.36|2.16|2.03
202507|32010350100010000001|1000933.991787|1969329.147389|0.48|0.43|0.51|0.48|0.46|1.85|1.57
202507|32010350100010000001|1000933.991787|1969379.147389|3.07|2.64|2.77|2.97|3.02|4.98|5.11
202507|32010350100010000001|1000933.991787|1969429.147389|10.11|9.02|9.5|10.11|9.65|2.84|2.92
202507|32010350100010000001|1000933.991787|1969479.147389|6.02|5.23|5.44|5.97|6.48|0.38|0.38
202507|32010350100010000001|1000933.991787|1969529.147389|10.52|9.7|10.13|11.07|10.72|0.03|0.03
202507|32010350100010000001|1000933.991787|1969579.147389|10.92|10.11|10.08|10.95|11.18|0.03|0.03
202507|32010350100010000001|1000933.991787|1969629.147389|3.91|3.45|3.1|3.63|3.25|0.05|0.05
202507|32010350100010000001|1000933.991787|1969679.147389|21.29|19.89|19.79|21.51|20.98|0.97|0.97
202507|32010350100010000001|1000933.991787|1969729.147389|15.21|14.53|14.78|16|14.17|1.14|1.17
202507|32010350100010000001|1000933.991787|1969779.147389|7.32|6.83|6.6|7.59|6.22|1.12|1.19
202507|32010350100010000001|1000933.991787|1969829.147389|4.06|3.73|3.28|3.89|3.33|0.79|0.84
202507|32010350100010000001|1000933.991787|1969879.147389|8.31|7.85|7.7|8.69|7.19|1.14|1.19
202507|32010350100010000001|1000933.991787|1969929.147389|4.9|4.55|4.5|5.23|3.99|0.53|0.58
202507|32010350100010000001|1000933.991787|1970129.147389|2.59|2.26|1.73|1.93|2.21|0.03|0.03
202507|32010350100010000001|1000933.991787|1970179.147389|0.23|0.23|0.23|0.25|0.2|0.53|0.51
202507|32010350100010000001|1000933.991787|1970229.147389|0.18|0.15|0.18|0.2|0.18|0.66|0.66
202507|32010350100010000001|1000933.991787|1970279.147389|0.46|0.43|0.46|0.48|0.46|1.14|1.09
202507|32010350100010000001|1000933.991787|1970329.147389|0.25|0.23|0.25|0.28|0.25|0.79|0.76
202507|32010350100010000001|1000933.991787|1970379.147389|0.18|0.18|0.18|0.2|0.18|0.43|0.38
202507|32010350100010000001|1000933.991787|1970479.147389|0.03|0.03|0.05|0.05|0.03|0.1|0.08
202507|32010350100010000001|1000933.991787|1970629.147389|1.42|1.24|1.3|1.45|1.35|3.38|3.35
202507|32010350100010000001|1000983.991787|1969129.147389|0.08|0.05|0.08|0.08|0.08|0.23|0.2
202507|32010350100010000001|1000983.991787|1969179.147389|0.2|0.15|0.2|0.18|0.18|1.55|1.32
202507|32010350100010000001|1000983.991787|1969229.147389|0.91|0.79|0.94|0.91|0.99|5.77|5.33
202507|32010350100010000001|1000983.991787|1969279.147389|2.08|1.85|2.08|2.06|2.13|11.94|11.73
202507|32010350100010000001|1000983.991787|1969329.147389|1.27|1.12|1.27|1.3|1.4|8.33|8.08
202507|32010350100010000001|1000983.991787|1969379.147389|4.32|3.99|4.06|4.34|4.09|24.77|25.48
202507|32010350100010000001|1000983.991787|1969429.147389|1.73|1.42|1.42|1.57|1.47|5.97|6.12
202507|32010350100010000001|1000983.991787|1969529.147389|7.47|6.83|6.86|7.49|7.75|0.58|0.61
202507|32010350100010000001|1000983.991787|1969579.147389|4.01|3.68|4.34|4.32|5.11|0|0
202507|32010350100010000001|1000983.991787|1969629.147389|4.32|3.96|3.48|4.11|3.53|0.08|0.08
202507|32010350100010000001|1000983.991787|1969679.147389|1.63|1.6|1.57|1.63|1.57|0.05|0.03
202507|32010350100010000001|1000983.991787|1969779.147389|18.44|16.76|17.25|19.58|17.6|2.13|2.21
202507|32010350100010000001|1000983.991787|1969829.147389|17.81|16.15|17.5|19.51|18.29|1.98|2.01
202507|32010350100010000001|1000983.991787|1969879.147389|14.86|13.89|14.48|15.72|14.2|1.88|1.91
202507|32010350100010000001|1000983.991787|1969929.147389|13.49|12.95|12.67|14.02|12.62|1.73|1.8
202507|32010350100010000001|1000983.991787|1970179.147389|0.05|0.05|0.05|0.05|0.03|0.28|0.28
202507|32010350100010000001|1000983.991787|1970229.147389|0.13|0.13|0.13|0.13|0.13|0.56|0.53
202507|32010350100010000001|1000983.991787|1970279.147389|0.43|0.41|0.43|0.48|0.43|1.91|1.88
202507|32010350100010000001|1000983.991787|1970329.147389|0.58|0.53|0.56|0.64|0.58|2.59|2.62
202507|32010350100010000001|1000983.991787|1970379.147389|0.51|0.46|0.48|0.53|0.51|1.88|1.88
202507|32010350100010000001|1001033.991787|1968979.147389|0.05|0.05|0.08|0.08|0.08|0|0
202507|32010350100010000001|1001033.991787|1969029.147389|0.13|0.13|0.15|0.15|0.18|0|0
202507|32010350100010000001|1001033.991787|1969179.147389|0.91|0.76|0.91|0.94|0.97|2.62|2.62
202507|32010350100010000001|1001033.991787|1969229.147389|2.69|2.46|2.77|2.87|3.25|10.13|8.53
202507|32010350100010000001|1001033.991787|1969279.147389|2.21|1.93|2.21|2.21|2.41|9.42|9.12
202507|32010350100010000001|1001033.991787|1969329.147389|1.45|1.3|1.63|1.55|1.65|7.29|6.35
202507|32010350100010000001|1001033.991787|1969379.147389|0.3|0.2|0.25|0.25|0.15|1.04|0.91
202507|32010350100010000001|1001033.991787|1969429.147389|1.27|1.04|1.04|1.17|1.07|11.2|11.51
202507|32010350100010000001|1001033.991787|1969479.147389|1.3|1.19|1.04|1.22|1.04|4.72|5.11
202507|32010350100010000001|1001033.991787|1969529.147389|2.08|1.91|1.68|1.98|1.7|0.81|0.89
202507|32010350100010000001|1001033.991787|1969579.147389|4.6|3.89|3.84|4.39|4.65|0|0
202507|32010350100010000001|1001033.991787|1969629.147389|1.35|1.27|1.55|1.5|1.75|0.03|0
202507|32010350100010000001|1001033.991787|1969729.147389|3.96|3.63|3.18|3.78|3.23|0.69|0.74
202507|32010350100010000001|1001033.991787|1969779.147389|12.5|11.51|11.71|13.08|11.13|1.55|1.6
202507|32010350100010000001|1001033.991787|1969829.147389|14.3|12.95|14.2|15.98|14.63|1.47|1.52
202507|32010350100010000001|1001033.991787|1969879.147389|10.95|10.39|10.16|11.33|9.96|1.52|1.57
202507|32010350100010000001|1001033.991787|1969929.147389|1.37|1.45|1.35|1.47|1.09|0.2|0.2
202507|32010350100010000001|1001033.991787|1970279.147389|0.58|0.56|0.58|0.66|0.58|2.03|2.01
202507|32010350100010000001|1001033.991787|1970329.147389|0.69|0.64|0.58|0.66|0.64|2.08|2.06
202507|32010350100010000001|1001033.991787|1970379.147389|0.53|0.51|0.53|0.58|0.53|2.01|1.98
202507|32010350100010000001|1001033.991787|1970629.147389|0.13|0.13|0.1|0.13|0.1|0.28|0.23
202507|32010350100010000001|1001033.991787|1970779.147389|1.07|1.04|1.27|1.42|1.02|1.12|1.17
202507|32010350100010000001|1001083.991787|1968829.147389|0|0.03|0|0|0|0|0
202507|32010350100010000001|1001083.991787|1969079.147389|0.84|0.81|0.86|0.89|0.99|0.23|0.23
202507|32010350100010000001|1001083.991787|1969129.147389|1.12|1.02|1.14|1.19|1.4|1.07|1.04
202507|32010350100010000001|1001083.991787|1969179.147389|2.21|1.96|2.34|2.34|2.49|5.38|4.98
202507|32010350100010000001|1001083.991787|1969229.147389|0.69|0.48|0.58|0.56|0.33|1.04|0.94
202507|32010350100010000001|1001083.991787|1969279.147389|3.68|3.2|3.66|3.68|4.01|10.01|9.68
202507|32010350100010000001|1001083.991787|1969329.147389|1.27|0.94|1.02|0.99|0.84|2.03|2.26
202507|32010350100010000001|1001083.991787|1969379.147389|1.04|0.86|1.07|1.02|0.97|5.16|4.42
202507|32010350100010000001|1001083.991787|1969429.147389|0.18|0.13|0.1|0.15|0.15|0.99|1.27
202507|32010350100010000001|1001083.991787|1969479.147389|0.58|0.46|0.38|0.51|0.43|2.18|2.44
202507|32010350100010000001|1001083.991787|1969529.147389|1.42|1.5|1.52|1.47|1.63|0.08|0.08
202507|32010350100010000001|1001083.991787|1969579.147389|3.71|3.43|3.3|3.68|3.45|0|0
202507|32010350100010000001|1001083.991787|1969629.147389|5|4.65|4.45|4.98|4.67|0.03|0.03
202507|32010350100010000001|1001083.991787|1969679.147389|1.88|1.47|1.22|1.63|1.37|0.03|0.05
202507|32010350100010000001|1001083.991787|1969779.147389|4.5|4.17|4.11|4.8|3.66|0.53|0.58
202507|32010350100010000001|1001083.991787|1969829.147389|1.17|1.12|1.35|1.3|1.52|0.18|0.15
202507|32010350100010000001|1001083.991787|1969879.147389|1.32|1.4|1.3|1.42|1.07|0.2|0.2
202507|32010350100010000001|1001083.991787|1970279.147389|0|0|0|0|0|0.03|0
202507|32010350100010000001|1001083.991787|1970329.147389|0.71|0.66|0.69|0.74|0.66|2.54|2.59
202507|32010350100010000001|1001083.991787|1970379.147389|0.43|0.43|0.43|0.46|0.41|1.8|1.8
202507|32010350100010000001|1001083.991787|1970779.147389|0.86|0.84|1.04|1.14|0.81|0.71|0.74
202507|32010350100010000001|1001133.991787|1968979.147389|0.3|0.28|0.28|0.28|0.28|0|0
202507|32010350100010000001|1001133.991787|1969029.147389|1.07|1.07|1.24|1.19|1.24|0.05|0.05
202507|32010350100010000001|1001133.991787|1969079.147389|0.71|0.66|0.71|0.74|0.84|0.2|0.18
202507|32010350100010000001|1001133.991787|1969129.147389|2.29|2.24|2.39|2.44|2.69|1.22|1.14
202507|32010350100010000001|1001133.991787|1969179.147389|2.54|2.29|2.59|2.67|3.15|4.78|4.67
202507|32010350100010000001|1001133.991787|1969229.147389|3.73|3.25|3.73|3.76|4.06|8.64|8.36
202507|32010350100010000001|1001133.991787|1969279.147389|1.4|1.07|1.12|1.09|0.94|2.03|2.26
202507|32010350100010000001|1001133.991787|1969329.147389|3.86|3.35|3.86|3.89|4.22|9.96|9.63
202507|32010350100010000001|1001133.991787|1969379.147389|2.21|2.08|2.44|2.49|2.95|7.29|6.78
202507|32010350100010000001|1001133.991787|1969429.147389|2.74|2.54|2.44|2.57|2.62|9.17|9.78
202507|32010350100010000001|1001133.991787|1969479.147389|1.35|1.37|1.4|1.45|1.52|1.57|1.42
202507|32010350100010000001|1001133.991787|1969529.147389|4.62|4.42|4.57|4.8|4.75|0.46|0.46
202507|32010350100010000001|1001133.991787|1969579.147389|6.35|6.38|6.22|6.53|6.48|0|0
202507|32010350100010000001|1001133.991787|1969629.147389|4.29|3.99|3.81|4.27|4.01|0|0
202507|32010350100010000001|1001133.991787|1969979.147389|0.81|0.86|0.79|0.86|0.64|0.1|0.1
202507|32010350100010000001|1001133.991787|1970079.147389|1.17|1.07|0.94|1.12|0.89|0.38|0.41
202507|32010350100010000001|1001133.991787|1970129.147389|0.28|0.25|0.2|0.25|0.2|0.64|0.66
202507|32010350100010000001|1001133.991787|1970179.147389|0.1|0.08|0.08|0.08|0.08|0.81|0.89
202507|32010350100010000001|1001133.991787|1970329.147389|0.08|0.08|0.08|0.1|0.08|0.23|0.23
202507|32010350100010000001|1001133.991787|1970379.147389|0.28|0.25|0.28|0.3|0.25|1.65|1.65
202507|32010350100010000001|1001133.991787|1970779.147389|2.03|2.11|1.91|2.03|2.11|1.24|1.3
202507|32010350100010000001|1001133.991787|1970829.147389|0.89|0.89|0.84|0.89|0.86|0|0
202507|32010350100010000001|1001183.991787|1968779.147389|0.13|0.13|0.18|0.15|0.2|0|0
202507|32010350100010000001|1001183.991787|1969079.147389|0.28|0.25|0.28|0.3|0.36|0.18|0.18
202507|32010350100010000001|1001183.991787|1969129.147389|2.31|2.31|2.59|2.51|2.9|0.94|0.81
202507|32010350100010000001|1001183.991787|1969179.147389|1.52|1.35|1.37|1.45|1.68|2.06|2.08
202507|32010350100010000001|1001183.991787|1969229.147389|1.22|1.12|1.19|1.27|1.5|3.33|3.12
202507|32010350100010000001|1001183.991787|1969279.147389|3.02|2.74|3.1|3.18|3.73|7.32|7.16
202507|32010350100010000001|1001183.991787|1969329.147389|3.05|2.77|3.1|3.18|3.76|7.59|7.42
202507|32010350100010000001|1001183.991787|1969429.147389|0.89|0.86|1.09|1.09|1.3|0.66|0.61
202507|32010350100010000001|1001183.991787|1969529.147389|0.56|0.53|0.66|0.64|0.74|0|0
202507|32010350100010000001|1001183.991787|1969579.147389|3.56|3.48|3.28|3.61|3.43|0|0
202507|32010350100010000001|1001183.991787|1969829.147389|0.84|0.66|0.56|0.74|0.61|0.1|0.13
202507|32010350100010000001|1001183.991787|1969879.147389|2.03|1.8|1.55|1.91|1.6|0.28|0.3
202507|32010350100010000001|1001183.991787|1969929.147389|0.86|0.94|0.86|0.94|0.71|0.13|0.13
202507|32010350100010000001|1001183.991787|1969979.147389|0.91|0.97|0.89|0.99|0.74|0.13|0.13
202507|32010350100010000001|1001183.991787|1970229.147389|0.08|0.08|0.08|0.08|0.08|0.28|0.25
202507|32010350100010000001|1001183.991787|1970379.147389|0.08|0.08|0.08|0.1|0.08|0.48|0.51
202507|32010350100010000001|1001183.991787|1970779.147389|1.07|1.12|0.99|1.07|1.12|0.03|0.03
202507|32010350100010000001|1001183.991787|1970829.147389|0.25|0.25|0.3|0.23|0.25|0|0
202507|32010350100010000001|1001233.991787|1969129.147389|0.56|0.53|0.69|0.69|0.81|0.25|0.23
202507|32010350100010000001|1001233.991787|1969179.147389|4.17|4.39|4.57|4.47|4.29|1.6|1.24
202507|32010350100010000001|1001233.991787|1969229.147389|2.97|2.82|2.95|2.97|3.02|1.65|1.63
202507|32010350100010000001|1001233.991787|1969279.147389|1.17|1.07|1.14|1.22|1.4|2.79|2.62
202507|32010350100010000001|1001233.991787|1969329.147389|6.15|5.94|5.77|6.15|6.2|12.9|13.16
202507|32010350100010000001|1001233.991787|1969379.147389|2.08|1.91|2.26|2.24|2.64|1.98|1.85
202507|32010350100010000001|1001233.991787|1969429.147389|1.47|1.42|1.78|1.75|2.06|0.51|0.46
202507|32010350100010000001|1001233.991787|1969579.147389|0.46|0.48|0.46|0.48|0.36|0|0
202507|32010350100010000001|1001233.991787|1969629.147389|1.96|1.65|1.8|1.93|1.83|0|0
202507|32010350100010000001|1001233.991787|1969879.147389|1.91|1.85|1.88|2.03|1.96|0.13|0.13
202507|32010350100010000001|1001233.991787|1970279.147389|0.05|0.05|0.05|0.05|0.05|0.15|0.15
202507|32010350100010000001|1001233.991787|1970329.147389|0.05|0.03|0.05|0.05|0.03|0.15|0.15
202507|32010350100010000001|1001233.991787|1970379.147389|0.13|0.13|0.13|0.15|0.13|1.22|1.27
202507|32010350100010000001|1001233.991787|1970429.147389|0.1|0.1|0.1|0.1|0.08|1.09|1.12
202507|32010350100010000001|1001283.991787|1969129.147389|1.63|1.42|1.47|1.6|1.7|0.15|0.15
202507|32010350100010000001|1001283.991787|1969329.147389|2.97|2.79|2.69|3|2.95|2.34|2.34
202507|32010350100010000001|1001283.991787|1969429.147389|0.33|0.28|0.3|0.25|0.25|0.05|0.05
202507|32010350100010000001|1001283.991787|1969629.147389|0.08|0.08|0.05|0.08|0.08|0|0
202507|32010350100010000001|1001283.991787|1969679.147389|0.36|0.36|0.46|0.46|0.53|0|0
202507|32010350100010000001|1001283.991787|1969729.147389|0.61|0.56|0.69|0.66|0.79|0|0
202507|32010350100010000001|1001283.991787|1969779.147389|0.84|0.89|0.84|0.91|0.69|0|0
202507|32010350100010000001|1001283.991787|1969829.147389|0.89|0.97|0.89|0.97|0.71|0|0
202507|32010350100010000001|1001283.991787|1969879.147389|0.91|0.97|0.89|0.97|0.74|0.03|0.03
202507|32010350100010000001|1001283.991787|1970279.147389|0|0|0|0|0|0.03|0
202507|32010350100010000001|1001283.991787|1970329.147389|0.05|0.05|0.05|0.05|0.03|0.15|0.15
202507|32010350100010000001|1001283.991787|1970379.147389|0.18|0.18|0.18|0.18|0.15|1.35|1.37
202507|32010350100010000001|1001283.991787|1970429.147389|0.13|0.13|0.13|0.15|0.13|1.22|1.27
202507|32010350100010000001|1001333.991787|1968929.147389|0.23|0.18|0.15|0.18|0.2|0.03|0.05
202507|32010350100010000001|1001333.991787|1969279.147389|0.2|0.15|0.13|0.18|0.2|0.1|0.13
202507|32010350100010000001|1001333.991787|1969329.147389|8.81|8.03|8.61|9.22|10.85|1.4|1.32
202507|32010350100010000001|1001333.991787|1969579.147389|0.1|0.1|0.1|0.1|0.1|0.03|0.03
202507|32010350100010000001|1001333.991787|1969629.147389|0.05|0.05|0.03|0.05|0.05|0|0
202507|32010350100010000001|1001333.991787|1969729.147389|0.18|0.18|0.23|0.2|0.25|0|0
202507|32010350100010000001|1001333.991787|1970329.147389|0.03|0.03|0.03|0.03|0.03|0.13|0.1
202507|32010350100010000001|1001333.991787|1970379.147389|0.13|0.1|0.13|0.13|0.1|0.61|0.61
202507|32010350100010000001|1001333.991787|1970429.147389|0.13|0.13|0.13|0.15|0.13|1.22|1.27
202507|32010350100010000001|1001383.991787|1969279.147389|0.15|0.15|0.18|0.18|0.23|0.03|0.03
202507|32010350100010000001|1001383.991787|1969379.147389|1.37|1.52|1.45|1.78|1.65|0.58|0.56
202507|32010350100010000001|1001383.991787|1969629.147389|0.13|0.13|0.13|0.13|0.1|0.03|0.03
202507|32010350100010000001|1001383.991787|1969779.147389|0.03|0.03|0.03|0.03|0.03|0|0
202507|32010350100010000001|1001383.991787|1970379.147389|0.18|0.18|0.18|0.18|0.15|1.35|1.37
202507|32010350100010000001|1001383.991787|1970429.147389|0.15|0.15|0.15|0.18|0.15|0.91|0.86
202507|32010350100010000001|1001383.991787|1970929.147389|0.05|0.05|0.05|0.05|0.05|0.1|0.08
202507|32010350100010000001|1001433.991787|1969279.147389|0.99|1.12|1.02|1.32|1.19|0.1|0.1
202507|32010350100010000001|1001433.991787|1969329.147389|0.05|0.05|0.05|0.05|0.08|0.13|0.13
202507|32010350100010000001|1001433.991787|1969379.147389|0.74|0.81|0.76|0.94|0.91|0.84|0.84
202507|32010350100010000001|1001433.991787|1969429.147389|0.61|0.69|0.64|0.81|0.74|0.48|0.51
202507|32010350100010000001|1001433.991787|1969629.147389|0.03|0.03|0.03|0|0|0|0
202507|32010350100010000001|1001433.991787|1969779.147389|0.03|0.03|0.03|0.03|0.03|0|0
202507|32010350100010000001|1001433.991787|1969929.147389|0.13|0.1|0.1|0.1|0.15|0|0
202507|32010350100010000001|1001433.991787|1969979.147389|0.41|0.33|0.38|0.38|0.48|0|0
202507|32010350100010000001|1001433.991787|1970379.147389|0.13|0.1|0.13|0.13|0.1|0.48|0.48
202507|32010350100010000001|1001433.991787|1970429.147389|0.18|0.18|0.18|0.18|0.15|1.24|1.27
202507|32010350100010000001|1001433.991787|1970529.147389|0.05|0.05|0.03|0.05|0.05|0.46|0.53
202507|32010350100010000001|1001433.991787|1971079.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.05
202507|32010350100010000001|1001483.991787|1969229.147389|0.03|0.03|0.03|0.03|0.05|0|0
202507|32010350100010000001|1001483.991787|1969379.147389|0.64|0.71|0.66|0.84|0.76|0.56|0.58
202507|32010350100010000001|1001483.991787|1969429.147389|0.71|0.79|0.76|0.94|0.86|0.76|0.76
202507|32010350100010000001|1001483.991787|1969479.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.13
202507|32010350100010000001|1001483.991787|1969529.147389|0.61|0.48|0.48|0.51|0.58|0.48|0.58
202507|32010350100010000001|1001483.991787|1969679.147389|0.18|0.15|0.13|0.15|0.15|0|0
202507|32010350100010000001|1001483.991787|1969779.147389|0.2|0.15|0.15|0.15|0.18|0|0
202507|32010350100010000001|1001483.991787|1969829.147389|0.2|0.15|0.15|0.18|0.2|0|0
202507|32010350100010000001|1001483.991787|1969979.147389|0.1|0.08|0.08|0.1|0.13|0|0
202507|32010350100010000001|1001483.991787|1970079.147389|2.97|2.36|2.29|2.39|2.77|0.38|0.46
202507|32010350100010000001|1001483.991787|1970479.147389|0.05|0.05|0.05|0.05|0.03|0.18|0.18
202507|32010350100010000001|1001483.991787|1970529.147389|0.05|0.05|0.05|0.05|0.03|0.18|0.18
202507|32010350100010000001|1001483.991787|1971079.147389|0.08|0.08|0.08|0.08|0.08|0.3|0.33
202507|32010350100010000001|1001533.991787|1969379.147389|0.66|0.74|0.69|0.86|0.79|0.53|0.56
202507|32010350100010000001|1001533.991787|1969429.147389|0.74|0.81|0.76|0.97|0.89|0.76|0.76
202507|32010350100010000001|1001533.991787|1969479.147389|0.66|0.74|0.69|0.89|0.79|0.48|0.53
202507|32010350100010000001|1001533.991787|1969529.147389|0.61|0.69|0.66|0.81|0.76|0.51|0.51
