STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
202511|32010350100010000001|1001083.991787|1968829.147389|0|0|0|0.03|0.03|0|0
202511|32010350100010000001|1001083.991787|1969029.147389|0.25|0.2|0.15|0.18|0.2|0|0
202511|32010350100010000001|1001083.991787|1969079.147389|0.84|0.69|0.71|0.66|0.81|0.2|0.18
202511|32010350100010000001|1001083.991787|1969129.147389|1.4|1.14|1.17|1.04|1.24|0.94|0.86
202511|32010350100010000001|1001083.991787|1969179.147389|2.46|1.93|1.98|1.78|2.16|4.22|3.81
202511|32010350100010000001|1001083.991787|1969229.147389|0|0.03|0.03|0.08|0.03|0.03|0
202511|32010350100010000001|1001083.991787|1969279.147389|2.57|2.11|2.39|2.06|2.46|5.13|4.42
202511|32010350100010000001|1001083.991787|1969329.147389|0.36|0.36|0.36|0.36|0.38|0.81|0.86
202511|32010350100010000001|1001083.991787|1969379.147389|0.46|0.38|0.43|0.36|0.46|2.06|1.7
202511|32010350100010000001|1001083.991787|1969429.147389|0.1|0.08|0.1|0.13|0.1|0.61|0.53
202511|32010350100010000001|1001083.991787|1969479.147389|0.3|0.25|0.2|0.23|0.28|1.04|1.12
202511|32010350100010000001|1001083.991787|1969529.147389|0.51|0.53|0.53|0.51|0.64|0.05|0.03
202511|32010350100010000001|1001083.991787|1969579.147389|2.39|1.96|1.96|1.88|2.16|0|0
202511|32010350100010000001|1001083.991787|1969629.147389|3.2|2.64|2.64|2.54|2.92|0.03|0.03
202511|32010350100010000001|1001083.991787|1969679.147389|0.94|0.81|0.66|0.76|0.86|0.03|0.03
202511|32010350100010000001|1001083.991787|1969779.147389|3.96|3.3|2.82|3|4.01|0.56|0.56
202511|32010350100010000001|1001083.991787|1969829.147389|0.91|0.76|0.86|0.71|0.89|0.08|0.08
202511|32010350100010000001|1001083.991787|1969879.147389|0.91|0.84|0.61|0.74|0.97|0.13|0.13
202511|32010350100010000001|1001083.991787|1970329.147389|0.46|0.41|0.38|0.38|0.48|1.68|1.57
202511|32010350100010000001|1001083.991787|1970379.147389|0.36|0.3|0.28|0.3|0.38|1.37|1.27
202511|32010350100010000001|1001083.991787|1970779.147389|0.56|0.43|0.33|0.33|0.69|0.61|0.58
202511|32010350100010000001|1001133.991787|1968979.147389|0.48|0.43|0.38|0.41|0.46|0.03|0.03
202511|32010350100010000001|1001133.991787|1969029.147389|1.19|0.99|0.99|0.91|1.17|0.05|0.05
202511|32010350100010000001|1001133.991787|1969079.147389|0.79|0.66|0.66|0.61|0.74|0.18|0.15
202511|32010350100010000001|1001133.991787|1969129.147389|2.29|1.85|1.93|1.8|2.24|1.07|0.94
202511|32010350100010000001|1001133.991787|1969179.147389|3.15|2.57|2.62|2.41|2.82|4.24|3.91
202511|32010350100010000001|1001133.991787|1969229.147389|2.62|2.16|2.44|2.08|2.51|4.42|3.81
202511|32010350100010000001|1001133.991787|1969279.147389|1.14|1.04|1.12|0.99|1.14|2.97|2.64
202511|32010350100010000001|1001133.991787|1969329.147389|2.69|2.21|2.51|2.16|2.59|5.11|4.42
202511|32010350100010000001|1001133.991787|1969379.147389|2.06|1.63|1.91|1.57|1.93|3.94|3.25
202511|32010350100010000001|1001133.991787|1969429.147389|1.09|1.07|1.04|1.07|1.24|4.22|3.96
202511|32010350100010000001|1001133.991787|1969479.147389|0.79|0.64|0.79|0.76|0.94|0.89|0.69
202511|32010350100010000001|1001133.991787|1969529.147389|2.13|1.8|1.85|1.91|2.41|0.25|0.23
202511|32010350100010000001|1001133.991787|1969579.147389|3.25|2.84|2.95|2.87|3.53|0|0
202511|32010350100010000001|1001133.991787|1969629.147389|2.74|2.26|2.26|2.16|2.51|0|0
202511|32010350100010000001|1001133.991787|1969779.147389|0.25|0.23|0.25|0.2|0.25|0.03|0.03
202511|32010350100010000001|1001133.991787|1969979.147389|0.56|0.51|0.38|0.43|0.61|0.08|0.08
202511|32010350100010000001|1001133.991787|1970079.147389|0.69|0.61|0.46|0.56|0.69|0.2|0.2
202511|32010350100010000001|1001133.991787|1970129.147389|0.15|0.13|0.1|0.13|0.15|0.33|0.33
202511|32010350100010000001|1001133.991787|1970179.147389|0.05|0.05|0.03|0.05|0.05|0.43|0.46
202511|32010350100010000001|1001133.991787|1970329.147389|0.05|0.05|0.05|0.05|0.05|0.18|0.18
202511|32010350100010000001|1001133.991787|1970379.147389|0.15|0.13|0.13|0.13|0.18|1.07|1.02
202511|32010350100010000001|1001133.991787|1970779.147389|1.45|1.09|0.94|1.09|1.63|1.45|1.22
202511|32010350100010000001|1001133.991787|1970829.147389|0.53|0.51|0.48|0.51|0.56|0|0
202511|32010350100010000001|1001183.991787|1968779.147389|0.15|0.13|0.13|0.1|0.15|0|0
202511|32010350100010000001|1001183.991787|1969079.147389|0.48|0.38|0.36|0.36|0.41|0.2|0.18
202511|32010350100010000001|1001183.991787|1969129.147389|1.47|1.3|1.42|1.17|1.52|0.48|0.36
202511|32010350100010000001|1001183.991787|1969179.147389|1.04|0.91|1.02|0.97|1.04|1.19|1.04
202511|32010350100010000001|1001183.991787|1969229.147389|0.91|0.74|0.86|0.84|0.89|1.75|1.47
202511|32010350100010000001|1001183.991787|1969279.147389|2.59|2.13|2.41|2.06|2.49|4.22|3.63
202511|32010350100010000001|1001183.991787|1969329.147389|2.59|2.13|2.44|2.08|2.49|4.37|3.78
202511|32010350100010000001|1001183.991787|1969379.147389|0.69|0.56|0.64|0.53|0.66|1.55|1.3
202511|32010350100010000001|1001183.991787|1969429.147389|1.02|0.79|0.91|0.69|0.94|0.38|0.3
202511|32010350100010000001|1001183.991787|1969529.147389|0.46|0.38|0.43|0.36|0.43|0|0
202511|32010350100010000001|1001183.991787|1969579.147389|2.11|1.73|1.83|1.93|2.24|0|0
202511|32010350100010000001|1001183.991787|1969829.147389|0.43|0.36|0.3|0.33|0.38|0.05|0.05
202511|32010350100010000001|1001183.991787|1969879.147389|1.19|1.04|0.86|1.02|1.19|0.15|0.15
202511|32010350100010000001|1001183.991787|1969929.147389|0.61|0.56|0.41|0.48|0.66|0.08|0.08
202511|32010350100010000001|1001183.991787|1969979.147389|0.64|0.58|0.43|0.51|0.69|0.08|0.08
202511|32010350100010000001|1001183.991787|1970229.147389|0.05|0.03|0.03|0.03|0.05|0.18|0.18
202511|32010350100010000001|1001183.991787|1970279.147389|0.03|0.03|0.03|0.03|0.03|0.13|0.13
202511|32010350100010000001|1001183.991787|1970379.147389|0.05|0.05|0.03|0.03|0.05|0.33|0.33
202511|32010350100010000001|1001183.991787|1970779.147389|0.53|0.43|0.36|0.41|0.61|0|0
202511|32010350100010000001|1001183.991787|1970829.147389|0.13|0.13|0.18|0.15|0.2|0|0
202511|32010350100010000001|1001233.991787|1969129.147389|0.64|0.51|0.56|0.43|0.58|0.15|0.1
202511|32010350100010000001|1001233.991787|1969179.147389|2.36|2.03|2.46|2.39|3.18|0.99|0.66
202511|32010350100010000001|1001233.991787|1969229.147389|1.91|1.75|1.88|1.88|2.16|0.99|0.84
202511|32010350100010000001|1001233.991787|1969279.147389|0.86|0.69|0.81|0.76|0.84|1.45|1.22
202511|32010350100010000001|1001233.991787|1969329.147389|3.2|2.77|2.87|2.82|3.25|7.06|6.58
202511|32010350100010000001|1001233.991787|1969379.147389|1.85|1.55|1.73|1.4|1.75|1.14|0.97
202511|32010350100010000001|1001233.991787|1969429.147389|1.47|1.17|1.35|1.04|1.37|0.28|0.23
202511|32010350100010000001|1001233.991787|1969579.147389|0.3|0.3|0.2|0.25|0.33|0|0
202511|32010350100010000001|1001233.991787|1969629.147389|0.91|0.71|0.74|0.81|0.97|0|0
202511|32010350100010000001|1001233.991787|1969879.147389|1.37|1.17|1.14|1.17|1.4|0.08|0.08
202511|32010350100010000001|1001233.991787|1970279.147389|0.03|0.03|0.03|0.03|0.05|0.13|0.13
202511|32010350100010000001|1001233.991787|1970329.147389|0.03|0.03|0.03|0.03|0.03|0.13|0.13
202511|32010350100010000001|1001233.991787|1970379.147389|0.1|0.08|0.08|0.08|0.1|0.81|0.79
202511|32010350100010000001|1001233.991787|1970429.147389|0.1|0.08|0.08|0.08|0.1|0.81|0.79
202511|32010350100010000001|1001283.991787|1969129.147389|1.04|0.89|0.71|0.76|0.97|0.1|0.08
202511|32010350100010000001|1001283.991787|1969329.147389|1.65|1.32|1.47|1.5|1.83|1.19|1.09
202511|32010350100010000001|1001283.991787|1969429.147389|0.08|0.13|0.13|0.1|0.1|0.03|0.03
202511|32010350100010000001|1001283.991787|1969629.147389|0.05|0.03|0.05|0.05|0.05|0|0
202511|32010350100010000001|1001283.991787|1969679.147389|0.43|0.33|0.38|0.28|0.38|0|0
202511|32010350100010000001|1001283.991787|1969729.147389|0.48|0.38|0.46|0.36|0.46|0|0
202511|32010350100010000001|1001283.991787|1969779.147389|0.58|0.53|0.38|0.46|0.64|0|0
202511|32010350100010000001|1001283.991787|1969829.147389|0.61|0.58|0.41|0.48|0.66|0|0
202511|32010350100010000001|1001283.991787|1969879.147389|0.64|0.58|0.41|0.51|0.66|0.03|0.03
202511|32010350100010000001|1001283.991787|1970329.147389|0.03|0.03|0.03|0.03|0.03|0.13|0.13
202511|32010350100010000001|1001283.991787|1970379.147389|0.1|0.1|0.08|0.08|0.13|0.86|0.84
202511|32010350100010000001|1001283.991787|1970429.147389|0.1|0.08|0.08|0.08|0.1|0.81|0.79
202511|32010350100010000001|1001333.991787|1968929.147389|0.13|0.13|0.13|0.13|0.13|0.03|0.03
202511|32010350100010000001|1001333.991787|1969279.147389|0.13|0.1|0.13|0.15|0.13|0.05|0.05
202511|32010350100010000001|1001333.991787|1969329.147389|5.44|4.88|5.41|5.26|7.82|0.89|0.71
202511|32010350100010000001|1001333.991787|1969579.147389|0.08|0.05|0.05|0.05|0.05|0.03|0.03
202511|32010350100010000001|1001333.991787|1969629.147389|0.03|0.03|0.03|0.03|0.03|0|0
202511|32010350100010000001|1001333.991787|1969729.147389|0.15|0.13|0.15|0.13|0.15|0|0
202511|32010350100010000001|1001333.991787|1970329.147389|0.05|0.03|0.03|0.03|0.05|0.18|0.18
202511|32010350100010000001|1001333.991787|1970379.147389|0.08|0.05|0.05|0.05|0.08|0.41|0.38
202511|32010350100010000001|1001333.991787|1970429.147389|0.1|0.08|0.08|0.08|0.1|0.81|0.79
202511|32010350100010000001|1001383.991787|1969279.147389|0.18|0.13|0.15|0.13|0.15|0.03|0.03
202511|32010350100010000001|1001383.991787|1969379.147389|1.7|1.63|1.6|1.47|1.45|0.58|0.56
202511|32010350100010000001|1001383.991787|1969629.147389|0.08|0.08|0.08|0.08|0.08|0|0
202511|32010350100010000001|1001383.991787|1969779.147389|0.03|0.03|0.03|0.03|0.03|0|0
202511|32010350100010000001|1001383.991787|1970379.147389|0.1|0.1|0.08|0.08|0.13|0.86|0.84
202511|32010350100010000001|1001383.991787|1970429.147389|0.13|0.1|0.1|0.1|0.13|0.61|0.56
202511|32010350100010000001|1001433.991787|1969279.147389|1.32|1.27|1.24|1.14|1.12|0.15|0.15
202511|32010350100010000001|1001433.991787|1969329.147389|0.05|0.03|0.05|0.03|0.05|0.08|0.05
202511|32010350100010000001|1001433.991787|1969379.147389|0.89|0.84|0.84|0.76|0.76|0.79|0.74
202511|32010350100010000001|1001433.991787|1969429.147389|0.79|0.76|0.76|0.69|0.66|0.61|0.61
202511|32010350100010000001|1001433.991787|1969929.147389|0.05|0.05|0.08|0.08|0.08|0|0
202511|32010350100010000001|1001433.991787|1969979.147389|0.18|0.15|0.18|0.18|0.2|0|0
202511|32010350100010000001|1001433.991787|1970379.147389|0.08|0.05|0.05|0.05|0.08|0.3|0.3
202511|32010350100010000001|1001433.991787|1970429.147389|0.1|0.1|0.08|0.08|0.13|0.81|0.79
202511|32010350100010000001|1001433.991787|1970529.147389|0.03|0.03|0.03|0.03|0.03|0.23|0.23
202511|32010350100010000001|1001433.991787|1971079.147389|0.05|0.05|0.05|0.05|0.05|0.25|0.2
202511|32010350100010000001|1001483.991787|1969229.147389|0.03|0.03|0.03|0.03|0.03|0|0
202511|32010350100010000001|1001483.991787|1969379.147389|0.81|0.79|0.76|0.71|0.69|0.66|0.64
202511|32010350100010000001|1001483.991787|1969429.147389|0.89|0.84|0.84|0.76|0.76|0.76|0.74
202511|32010350100010000001|1001483.991787|1969479.147389|0|0|0|0|0|0.03|0.03
202511|32010350100010000001|1001483.991787|1969529.147389|0.38|0.3|0.3|0.33|0.43|0.28|0.3
202511|32010350100010000001|1001483.991787|1969679.147389|0.1|0.08|0.08|0.1|0.13|0|0
202511|32010350100010000001|1001483.991787|1969779.147389|0.13|0.1|0.1|0.1|0.13|0|0
202511|32010350100010000001|1001483.991787|1969829.147389|0.13|0.1|0.1|0.1|0.15|0|0
202511|32010350100010000001|1001483.991787|1969979.147389|0.05|0.05|0.05|0.05|0.05|0|0
202511|32010350100010000001|1001483.991787|1970079.147389|1.85|1.45|1.45|1.55|2.06|0.23|0.25
202511|32010350100010000001|1001483.991787|1970479.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.1
202511|32010350100010000001|1001483.991787|1970529.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.1
202511|32010350100010000001|1001483.991787|1971079.147389|0.05|0.03|0.03|0.03|0.05|0.18|0.18
202511|32010350100010000001|1001483.991787|1971129.147389|0.05|0.05|0.05|0.05|0.05|0.15|0.1
202511|32010350100010000001|1001533.991787|1969379.147389|0.84|0.79|0.79|0.74|0.71|0.64|0.61
