STD_YM|BLOCK_CD|X_COORD|Y_COORD|MAN_FLOW_POP_CNT_10G|MAN_FLOW_POP_CNT_20G|MAN_FLOW_POP_CNT_30G|MAN_FLOW_POP_CNT_40G|MAN_FLOW_POP_CNT_50G|MAN_FLOW_POP_CNT_60GU|WMAN_FLOW_POP_CNT_10G|WMAN_FLOW_POP_CNT_20G|WMAN_FLOW_POP_CNT_30G|WMAN_FLOW_POP_CNT_40G|WMAN_FLOW_POP_CNT_50G|WMAN_FLOW_POP_CNT_60GU
202511|11230510101020000001|956833.991787|1947529.147389|0|0.05|0.08|0.1|0.1|0.08|0|0.05|0.05|0.05|0.05|0.05
202511|11230510101020000001|956833.991787|1947579.147389|0.03|0.13|0.2|0.25|0.28|0.23|0.03|0.15|0.15|0.15|0.13|0.1
202511|11230510101020000001|956833.991787|1947629.147389|0.03|0.08|0.15|0.2|0.25|0.23|0.03|0.1|0.1|0.1|0.1|0.1
202511|11230510101020000001|956833.991787|1947679.147389|0|0.08|0.15|0.2|0.2|0.18|0.03|0.08|0.1|0.1|0.1|0.08
202511|11230510101020000001|956833.991787|1947729.147389|0.28|0.69|1.09|1.42|1.63|1.52|0.28|0.79|0.81|0.84|0.79|0.84
202511|11230510101020000001|956833.991787|1947779.147389|1.24|3.02|4.7|5.64|5.84|5.51|1.3|3.07|3.58|3.51|3.15|3.71
202511|11230510101020000001|956883.991787|1947229.147389|0.58|0.91|1.47|1.93|2.06|2.01|0.66|1.09|1.14|1.17|1.02|1.12
202511|11230510101020000001|956883.991787|1947279.147389|0.33|0.64|1.07|1.37|1.47|1.32|0.28|0.58|0.76|0.79|0.76|0.74
202511|11230510101020000001|956883.991787|1947329.147389|0.15|0.23|0.38|0.51|0.51|0.53|0.15|0.23|0.25|0.3|0.28|0.3
202511|11230510101020000001|956883.991787|1947379.147389|0.15|0.3|0.53|0.74|0.81|0.76|0.15|0.3|0.38|0.41|0.41|0.41
202511|11230510101020000001|956883.991787|1947429.147389|0.08|0.18|0.3|0.41|0.43|0.41|0.08|0.18|0.23|0.23|0.23|0.2
202511|11230510101020000001|956883.991787|1947479.147389|0.08|0.15|0.25|0.3|0.28|0.25|0.1|0.18|0.18|0.2|0.15|0.15
202511|11230510101020000001|956883.991787|1947529.147389|0.1|0.2|0.3|0.41|0.38|0.38|0.13|0.23|0.25|0.25|0.23|0.23
202511|11230510101020000001|956883.991787|1947579.147389|0|0.08|0.1|0.13|0.15|0.13|0|0.08|0.1|0.1|0.08|0.08
202511|11230510101020000001|956883.991787|1947629.147389|0|0.08|0.1|0.15|0.15|0.13|0.03|0.1|0.1|0.1|0.08|0.08
202511|11230510101020000001|956883.991787|1947679.147389|0.36|0.91|1.47|1.88|2.01|1.83|0.41|0.99|1.07|1.12|0.99|0.99
202511|11230510101020000001|956883.991787|1947729.147389|1.07|2.69|4.14|5.03|5.18|4.98|1.14|2.9|3.18|3.12|2.79|3.18
202511|11230510101020000001|956883.991787|1947779.147389|1.7|4.06|6.15|7.11|7.37|7.32|1.83|4.34|4.75|4.52|4.06|4.83
202511|11230510101020000001|956883.991787|1947829.147389|1.12|2.62|3.91|4.72|5|4.9|1.19|2.72|2.9|2.84|2.54|2.97
202511|11230510101020000001|956933.991787|1947229.147389|0.64|1.6|2.64|3.4|3.78|3.28|0.79|1.91|1.98|2.06|1.88|1.75
202511|11230510101020000001|956933.991787|1947279.147389|0.46|1.04|1.65|2.16|2.34|2.16|0.51|1.22|1.22|1.3|1.19|1.17
202511|11230510101020000001|956933.991787|1947329.147389|0.08|0.2|0.38|0.46|0.48|0.41|0.08|0.2|0.25|0.28|0.23|0.2
202511|11230510101020000001|956933.991787|1947379.147389|0.08|0.13|0.2|0.25|0.28|0.25|0.08|0.15|0.15|0.15|0.15|0.15
202511|11230510101020000001|956933.991787|1947429.147389|0.08|0.2|0.3|0.36|0.38|0.36|0.1|0.25|0.25|0.25|0.23|0.23
202511|11230510101020000001|956933.991787|1947479.147389|0.15|0.23|0.36|0.41|0.43|0.43|0.15|0.25|0.28|0.25|0.23|0.28
202511|11230510101020000001|956933.991787|1947529.147389|0.1|0.28|0.41|0.51|0.58|0.56|0.13|0.33|0.33|0.33|0.33|0.3
202511|11230510101020000001|956933.991787|1947579.147389|0.2|0.41|0.58|0.74|0.76|0.69|0.25|0.48|0.48|0.46|0.41|0.43
202511|11230510101020000001|956933.991787|1947629.147389|0.46|0.89|1.37|1.75|1.85|1.75|0.46|0.94|1.04|1.09|1.02|1.09
202511|11230510101020000001|956933.991787|1947679.147389|0.84|2.08|3.25|3.89|3.96|3.78|0.89|2.24|2.49|2.44|2.16|2.46
202511|11230510101020000001|956933.991787|1947729.147389|0.46|1.22|1.78|2.16|2.31|2.13|0.48|1.35|1.4|1.35|1.19|1.27
202511|11230510101020000001|956933.991787|1947779.147389|0.1|0.3|0.43|0.51|0.56|0.51|0.1|0.38|0.36|0.36|0.3|0.28
202511|11230510101020000001|956933.991787|1947829.147389|0.2|0.43|0.66|0.79|0.86|0.86|0.2|0.48|0.48|0.48|0.46|0.51
202511|11230510101020000001|956933.991787|1947879.147389|0.23|0.56|0.84|0.97|0.94|0.86|0.25|0.56|0.61|0.58|0.48|0.48
202511|11230510101020000001|956933.991787|1947929.147389|0.13|0.33|0.51|0.64|0.66|0.61|0.13|0.41|0.41|0.38|0.36|0.36
202511|11230510101020000001|956983.991787|1947179.147389|2.97|6.2|9.75|12.24|12.93|12.14|3.25|6.71|7.21|7.47|6.58|7.34
202511|11230510101020000001|956983.991787|1947229.147389|3.38|6.83|10.67|13.21|13.82|13.06|3.58|7.26|7.8|8.08|7.09|8.05
202511|11230510101020000001|956983.991787|1947279.147389|0.76|1.75|2.69|3.35|3.61|3.38|0.86|2.06|2.11|2.11|1.93|2.13
202511|11230510101020000001|956983.991787|1947329.147389|0.08|0.18|0.28|0.38|0.43|0.41|0.08|0.23|0.2|0.2|0.23|0.23
202511|11230510101020000001|956983.991787|1947379.147389|0.18|0.38|0.61|0.76|0.81|0.71|0.18|0.46|0.48|0.46|0.41|0.41
202511|11230510101020000001|956983.991787|1947429.147389|0.15|0.2|0.3|0.41|0.43|0.41|0.13|0.23|0.23|0.2|0.23|0.25
202511|11230510101020000001|956983.991787|1947479.147389|0.28|0.46|0.66|0.81|0.91|0.86|0.3|0.64|0.56|0.56|0.51|0.58
202511|11230510101020000001|956983.991787|1947529.147389|1.35|2.41|3.66|4.34|4.57|4.52|1.37|2.49|2.82|2.84|2.67|3.02
202511|11230510101020000001|956983.991787|1947579.147389|1.5|2.92|4.45|5.13|5.26|5.16|1.52|3.02|3.45|3.4|3.07|3.48
202511|11230510101020000001|956983.991787|1947629.147389|0.84|2.08|3.2|3.84|3.94|3.86|0.89|2.18|2.41|2.34|2.11|2.44
202511|11230510101020000001|956983.991787|1947679.147389|0.28|0.58|0.84|1.04|1.09|1.09|0.33|0.71|0.74|0.71|0.61|0.76
202511|11230510101020000001|956983.991787|1947729.147389|0.08|0.18|0.25|0.3|0.33|0.28|0.1|0.25|0.2|0.2|0.18|0.18
202511|11230510101020000001|956983.991787|1947779.147389|0.13|0.25|0.36|0.43|0.48|0.43|0.13|0.33|0.3|0.3|0.28|0.28
202511|11230510101020000001|956983.991787|1947829.147389|0.2|0.48|0.79|0.94|0.99|0.94|0.2|0.48|0.53|0.53|0.48|0.46
202511|11230510101020000001|956983.991787|1947879.147389|0.41|0.97|1.47|1.83|1.96|1.85|0.43|0.94|1.02|1.04|0.97|1.02
202511|11230510101020000001|956983.991787|1947929.147389|0.18|0.36|0.53|0.58|0.56|0.53|0.13|0.36|0.38|0.38|0.33|0.33
202511|11230510101020000001|956983.991787|1947979.147389|0.23|0.69|1.04|1.3|1.32|1.22|0.23|0.76|0.79|0.76|0.74|0.76
202511|11230510101020000001|957033.991787|1947229.147389|1.42|2.57|3.99|4.93|5.13|4.83|1.57|2.87|3.07|3.25|2.77|3.18
202511|11230510101020000001|957033.991787|1947279.147389|1.8|3.58|5.54|6.76|6.99|6.76|1.96|3.91|4.22|4.27|3.68|4.32
202511|11230510101020000001|957033.991787|1947329.147389|0.38|0.79|1.24|1.52|1.6|1.45|0.41|0.94|0.97|0.99|0.86|0.91
202511|11230510101020000001|957033.991787|1947379.147389|0.25|0.38|0.58|0.74|0.76|0.79|0.25|0.41|0.46|0.48|0.43|0.51
202511|11230510101020000001|957033.991787|1947429.147389|0.15|0.25|0.41|0.51|0.56|0.51|0.15|0.3|0.33|0.33|0.28|0.3
202511|11230510101020000001|957033.991787|1947479.147389|2.31|4.29|6.55|7.77|7.98|7.85|2.39|4.47|5.08|5.11|4.55|5.11
202511|11230510101020000001|957033.991787|1947529.147389|2.31|4.72|7.21|8.41|8.53|8.41|2.39|4.95|5.61|5.54|4.93|5.69
202511|11230510101020000001|957033.991787|1947579.147389|1.4|2.77|4.17|4.8|4.9|4.83|1.47|2.84|3.18|3.12|2.79|3.18
202511|11230510101020000001|957033.991787|1947629.147389|0.33|0.58|0.84|0.97|0.99|0.94|0.38|0.66|0.64|0.64|0.51|0.58
202511|11230510101020000001|957033.991787|1947679.147389|0.18|0.41|0.56|0.66|0.66|0.58|0.2|0.48|0.43|0.43|0.36|0.36
202511|11230510101020000001|957033.991787|1947729.147389|0.08|0.18|0.25|0.3|0.33|0.25|0.08|0.18|0.2|0.2|0.15|0.15
202511|11230510101020000001|957033.991787|1947779.147389|0.03|0.08|0.15|0.15|0.2|0.18|0.05|0.1|0.1|0.1|0.1|0.08
202511|11230510101020000001|957033.991787|1947829.147389|0.15|0.33|0.51|0.56|0.56|0.53|0.15|0.41|0.38|0.38|0.3|0.36
202511|11230510101020000001|957033.991787|1947879.147389|0.23|0.56|0.86|1.02|0.99|0.99|0.2|0.53|0.58|0.58|0.48|0.48
202511|11230510101020000001|957033.991787|1947929.147389|0|0.05|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.05|0.03
202511|11230510101020000001|957033.991787|1947979.147389|0.05|0.13|0.2|0.25|0.28|0.25|0.05|0.13|0.13|0.15|0.13|0.1
202511|11230510101020000001|957033.991787|1948029.147389|0|0.08|0.15|0.2|0.18|0.13|0.03|0.1|0.1|0.1|0.1|0.08
202511|11230510101020000001|957083.991787|1947329.147389|1.42|2.67|4.01|4.72|4.93|4.83|1.52|2.9|3.2|3.25|2.84|3.33
202511|11230510101020000001|957083.991787|1947379.147389|0.76|1.52|2.41|2.9|2.95|2.82|0.79|1.47|1.75|1.8|1.57|1.78
202511|11230510101020000001|957083.991787|1947429.147389|1.88|3.28|5.18|6.17|6.38|6.22|2.03|3.58|4.17|4.24|3.76|4.27
202511|11230510101020000001|957083.991787|1947479.147389|2.49|5.11|7.67|8.99|9.19|9.22|2.62|5.41|6.05|5.89|5.26|6.1
202511|11230510101020000001|957083.991787|1947529.147389|0.48|0.99|1.52|1.88|2.06|1.91|0.56|1.12|1.17|1.17|1.09|1.14
202511|11230510101020000001|957083.991787|1947579.147389|0.15|0.28|0.41|0.51|0.56|0.51|0.18|0.38|0.33|0.36|0.3|0.3
202511|11230510101020000001|957083.991787|1947629.147389|0.1|0.23|0.3|0.38|0.43|0.38|0.1|0.3|0.28|0.25|0.23|0.25
202511|11230510101020000001|957083.991787|1947679.147389|0.18|0.38|0.56|0.66|0.76|0.69|0.18|0.46|0.43|0.43|0.41|0.41
202511|11230510101020000001|957083.991787|1947729.147389|0.08|0.13|0.15|0.2|0.2|0.18|0.08|0.13|0.15|0.15|0.13|0.15
202511|11230510101020000001|957083.991787|1947779.147389|0.05|0.08|0.1|0.15|0.15|0.15|0.05|0.08|0.08|0.1|0.08|0.08
202511|11230510101020000001|957083.991787|1947829.147389|0|0.05|0.1|0.1|0.1|0.1|0.03|0.08|0.05|0.05|0.05|0.05
202511|11230510101020000001|957083.991787|1947879.147389|0.03|0.13|0.15|0.15|0.15|0.13|0.03|0.1|0.1|0.1|0.08|0.05
202511|11230510101020000001|957083.991787|1947929.147389|0.03|0.08|0.15|0.15|0.15|0.15|0.05|0.13|0.13|0.1|0.1|0.1
202511|11230510101020000001|957083.991787|1948029.147389|0.05|0.08|0.1|0.15|0.15|0.15|0.03|0.1|0.1|0.1|0.08|0.1
202511|11230510101020000001|957083.991787|1948079.147389|0.08|0.15|0.23|0.25|0.28|0.28|0.08|0.18|0.18|0.15|0.13|0.15
202511|11230510101020000001|957133.991787|1947379.147389|3.43|6.17|9.35|10.92|11.07|11|3.56|6.58|7.52|7.49|6.65|7.72
202511|11230510101020000001|957133.991787|1947429.147389|2.87|5.56|8.46|9.91|10.36|10.16|3.02|5.94|6.78|6.71|6.07|6.73
202511|11230510101020000001|957133.991787|1947479.147389|1.27|2.67|4.11|4.83|5.03|4.8|1.37|2.74|3.15|3.12|2.77|3.02
202511|11230510101020000001|957133.991787|1947529.147389|0.18|0.36|0.56|0.61|0.66|0.61|0.2|0.41|0.46|0.46|0.41|0.46
202511|11230510101020000001|957133.991787|1947579.147389|0.23|0.58|0.84|1.04|1.17|1.07|0.25|0.64|0.66|0.66|0.61|0.56
202511|11230510101020000001|957133.991787|1947629.147389|0.18|0.41|0.61|0.71|0.79|0.74|0.2|0.43|0.48|0.46|0.43|0.46
202511|11230510101020000001|957133.991787|1947679.147389|0.15|0.3|0.41|0.48|0.53|0.51|0.2|0.38|0.38|0.36|0.33|0.36
202511|11230510101020000001|957133.991787|1947729.147389|0.1|0.15|0.25|0.28|0.28|0.3|0.1|0.13|0.15|0.18|0.15|0.18
202511|11230510101020000001|957133.991787|1947779.147389|0|0.05|0.1|0.1|0.1|0.1|0.03|0.08|0.05|0.05|0.05|0.05
202511|11230510101020000001|957133.991787|1947829.147389|0.1|0.28|0.46|0.58|0.64|0.61|0.1|0.3|0.36|0.36|0.33|0.33
202511|11230510101020000001|957133.991787|1947879.147389|0.08|0.2|0.3|0.3|0.28|0.28|0.08|0.2|0.2|0.2|0.15|0.15
202511|11230510101020000001|957133.991787|1947929.147389|0|0.03|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.03|0
202511|11230510101020000001|957133.991787|1947979.147389|0.03|0.13|0.2|0.28|0.3|0.3|0.03|0.13|0.15|0.15|0.13|0.15
202511|11230510101020000001|957133.991787|1948029.147389|0.08|0.2|0.3|0.36|0.38|0.36|0.08|0.2|0.23|0.2|0.18|0.18
202511|11230510101020000001|957133.991787|1948079.147389|0|0.08|0.1|0.1|0.1|0.1|0.03|0.1|0.1|0.1|0.08|0.08
202511|11230510101020000001|957133.991787|1948129.147389|0.03|0.13|0.18|0.2|0.25|0.23|0.05|0.18|0.15|0.15|0.13|0.15
202511|11230510101020000001|957183.991787|1947379.147389|3.66|6.83|10.31|11.86|12.37|12.5|3.96|7.29|8.36|8.28|7.42|8.56
202511|11230510101020000001|957183.991787|1947429.147389|2.77|5.11|7.8|8.99|9.37|9.25|2.87|5|5.77|5.77|5.23|5.74
202511|11230510101020000001|957183.991787|1947479.147389|1.6|3|4.62|5.36|5.69|5.66|1.65|3.02|3.43|3.4|3.1|3.38
202511|11230510101020000001|957183.991787|1947529.147389|0.23|0.41|0.64|0.71|0.71|0.64|0.2|0.46|0.46|0.46|0.36|0.38
202511|11230510101020000001|957183.991787|1947579.147389|0.13|0.2|0.3|0.36|0.33|0.33|0.15|0.23|0.25|0.25|0.18|0.2
202511|11230510101020000001|957183.991787|1947629.147389|0.18|0.28|0.43|0.48|0.48|0.51|0.18|0.3|0.3|0.33|0.28|0.33
202511|11230510101020000001|957183.991787|1947679.147389|0.41|0.61|0.97|1.12|1.19|1.24|0.41|0.61|0.69|0.69|0.64|0.74
202511|11230510101020000001|957183.991787|1947729.147389|0.08|0.08|0.15|0.18|0.2|0.18|0.08|0.1|0.1|0.1|0.1|0.13
202511|11230510101020000001|957183.991787|1947779.147389|0|0.08|0.1|0.15|0.15|0.13|0|0.05|0.1|0.1|0.08|0.08
202511|11230510101020000001|957183.991787|1947829.147389|0.1|0.28|0.36|0.41|0.38|0.38|0.13|0.33|0.28|0.25|0.23|0.28
202511|11230510101020000001|957183.991787|1947879.147389|0.08|0.25|0.38|0.46|0.43|0.43|0.1|0.25|0.23|0.25|0.23|0.25
202511|11230510101020000001|957183.991787|1947929.147389|0.05|0.18|0.25|0.3|0.33|0.33|0.1|0.28|0.23|0.23|0.18|0.25
202511|11230510101020000001|957183.991787|1947979.147389|0.08|0.23|0.38|0.48|0.58|0.53|0.08|0.25|0.25|0.25|0.25|0.25
202511|11230510101020000001|957183.991787|1948029.147389|0.08|0.2|0.3|0.36|0.33|0.33|0.1|0.23|0.25|0.25|0.2|0.25
202511|11230510101020000001|957183.991787|1948079.147389|0|0.03|0.05|0.05|0.05|0|0|0.03|0.03|0|0.03|0
202511|11230510101020000001|957183.991787|1948129.147389|0.05|0.08|0.1|0.15|0.15|0.15|0.03|0.1|0.1|0.1|0.08|0.1
202511|11230510101020000001|957183.991787|1948179.147389|0|0.05|0.05|0.05|0.05|0.05|0|0.05|0.05|0.05|0.05|0.03
202511|11230510101020000001|957233.991787|1947329.147389|3.94|6.55|10.03|11.89|12.17|11.96|4.19|7.11|8.13|8.46|7.62|8.64
202511|11230510101020000001|957233.991787|1947379.147389|3.58|6.17|9.42|11.02|11.4|11.28|3.63|6.35|7.34|7.49|6.71|7.49
202511|11230510101020000001|957233.991787|1947429.147389|2.24|4.32|6.6|7.59|7.98|7.87|2.31|4.29|4.9|4.83|4.34|4.72
202511|11230510101020000001|957233.991787|1947479.147389|1.8|3.38|5.13|5.97|6.35|6.32|1.85|3.33|3.84|3.86|3.51|3.84
202511|11230510101020000001|957233.991787|1947529.147389|0.61|1.24|1.85|2.18|2.34|2.26|0.66|1.37|1.42|1.4|1.27|1.35
202511|11230510101020000001|957233.991787|1947579.147389|0.81|1.42|2.11|2.39|2.46|2.51|0.81|1.42|1.57|1.55|1.37|1.6
202511|11230510101020000001|957233.991787|1947629.147389|0.74|1.35|1.96|2.13|2.18|2.18|0.74|1.32|1.47|1.4|1.22|1.32
202511|11230510101020000001|957233.991787|1947679.147389|0.08|0.1|0.15|0.15|0.15|0.15|0.08|0.13|0.13|0.1|0.1|0.1
202511|11230510101020000001|957233.991787|1947729.147389|0.15|0.23|0.3|0.36|0.38|0.36|0.15|0.3|0.28|0.25|0.23|0.23
202511|11230510101020000001|957233.991787|1947779.147389|0.05|0.13|0.2|0.18|0.18|0.18|0.03|0.13|0.18|0.13|0.13|0.15
202511|11230510101020000001|957233.991787|1947829.147389|0.18|0.33|0.53|0.66|0.66|0.69|0.2|0.41|0.38|0.41|0.36|0.41
202511|11230510101020000001|957233.991787|1947879.147389|0.05|0.15|0.2|0.25|0.23|0.25|0.08|0.2|0.18|0.2|0.18|0.18
202511|11230510101020000001|957233.991787|1947929.147389|0.1|0.3|0.46|0.53|0.48|0.51|0.15|0.38|0.38|0.38|0.3|0.43
202511|11230510101020000001|957233.991787|1947979.147389|0.18|0.74|1.14|1.47|1.7|1.57|0.23|0.84|0.81|0.89|0.84|0.91
202511|11230510101020000001|957233.991787|1948029.147389|0.1|0.25|0.38|0.46|0.48|0.46|0.1|0.28|0.28|0.3|0.3|0.28
202511|11230510101020000001|957233.991787|1948079.147389|0|0.13|0.15|0.18|0.18|0.1|0.03|0.18|0.13|0.13|0.1|0.08
202511|11230510101020000001|957233.991787|1948129.147389|0.03|0.08|0.1|0.15|0.15|0.15|0.03|0.08|0.1|0.1|0.08|0.1
202511|11230510100010000001|957233.991787|1948179.147389|0.08|0.13|0.2|0.28|0.33|0.33|0.08|0.15|0.15|0.15|0.18|0.18
202511|11230510100010000001|957233.991787|1948229.147389|0.08|0.2|0.3|0.38|0.46|0.46|0.08|0.18|0.2|0.2|0.23|0.28
202511|11230510101020000001|957283.991787|1947279.147389|3.1|4.98|7.82|9.65|10.08|10.01|3.35|5.46|6.3|6.78|6.15|7.01
202511|11230510101020000001|957283.991787|1947329.147389|3.38|5.54|8.86|10.8|11.2|10.72|3.58|5.72|6.78|7.37|6.55|7.16
202511|11230510101020000001|957283.991787|1947379.147389|4.17|7.06|10.82|12.93|13.44|13.31|4.27|7.37|8.43|8.69|7.82|8.76
202511|11230510101020000001|957283.991787|1947429.147389|2.74|4.98|7.62|8.94|9.4|9.19|2.79|4.83|5.59|5.61|5.11|5.51
202511|11230510101020000001|957283.991787|1947479.147389|0.97|1.65|2.49|3|3.28|3.25|1.02|1.78|1.96|1.98|1.8|2.01
202511|11230510101020000001|957283.991787|1947529.147389|1.52|2.87|4.32|5.05|5.38|5.56|1.6|3.02|3.3|3.3|3.05|3.58
202511|11230510101020000001|957283.991787|1947579.147389|1.12|1.85|2.72|3.07|3.3|3.45|1.14|1.91|2.11|2.13|1.96|2.18
202511|11230510101020000001|957283.991787|1947629.147389|0.61|1.02|1.5|1.65|1.73|1.73|0.58|1.07|1.17|1.12|1.02|1.04
202511|11230510101020000001|957283.991787|1947679.147389|0.1|0.15|0.25|0.3|0.3|0.33|0.1|0.18|0.2|0.2|0.18|0.18
202511|11230510101020000001|957283.991787|1947729.147389|0.15|0.2|0.3|0.36|0.36|0.33|0.15|0.23|0.25|0.25|0.18|0.23
202511|11230510101020000001|957283.991787|1947779.147389|0.13|0.2|0.3|0.38|0.38|0.41|0.1|0.18|0.2|0.2|0.23|0.28
202511|11230510101020000001|957283.991787|1947829.147389|0.08|0.33|0.41|0.46|0.48|0.53|0.1|0.3|0.33|0.33|0.3|0.38
202511|11230510101020000001|957283.991787|1947879.147389|0.05|0.13|0.2|0.2|0.18|0.23|0.08|0.18|0.18|0.18|0.13|0.18
202511|11230510101020000001|957283.991787|1947929.147389|0.25|0.46|0.71|0.91|0.94|1.02|0.25|0.66|0.61|0.64|0.53|0.69
202511|11230510101020000001|957283.991787|1948029.147389|0.1|0.33|0.53|0.64|0.61|0.56|0.15|0.41|0.41|0.43|0.38|0.41
202511|11230510101020000001|957283.991787|1948079.147389|0.03|0.18|0.23|0.3|0.33|0.33|0.03|0.2|0.18|0.2|0.18|0.18
202511|11230510100010000001|957283.991787|1948129.147389|0.08|0.23|0.36|0.46|0.43|0.43|0.08|0.18|0.2|0.2|0.18|0.18
202511|11230510100010000001|957283.991787|1948179.147389|0.08|0.08|0.1|0.1|0.13|0.2|0.08|0.08|0.1|0.1|0.1|0.18
202511|11230510100010000001|957283.991787|1948229.147389|0.08|0.08|0.15|0.15|0.15|0.18|0.08|0.13|0.15|0.15|0.13|0.18
202511|11230510100010000001|957283.991787|1948279.147389|0.2|0.46|0.74|0.94|0.91|0.91|0.18|0.46|0.48|0.46|0.48|0.61
202511|11230510101050000001|957333.991787|1947179.147389|2.31|4.17|6.65|8.61|9.02|8.46|2.39|4.8|5.46|5.82|5.31|5.92
202511|11230510101050000001|957333.991787|1947229.147389|1.4|2.31|3.43|4.06|4.24|3.99|1.5|2.69|2.87|2.97|2.59|2.9
202511|11230510101020000001|957333.991787|1947279.147389|2.72|4.01|6.1|7.34|7.65|7.67|2.87|4.34|5.05|5.41|4.93|5.74
202511|11230510101020000001|957333.991787|1947329.147389|5.41|7.92|12.22|14.94|15.54|15.85|5.99|8.81|10.08|10.95|9.86|11.84
202511|11230510101020000001|957333.991787|1947379.147389|5.33|8.13|12.57|15.24|15.65|15.7|5.44|8.41|9.83|10.62|9.45|10.87
202511|11230510101020000001|957333.991787|1947429.147389|3.58|5.89|8.99|10.74|11.07|10.85|3.66|6.22|7.09|7.42|6.55|7.26
202511|11230510101020000001|957333.991787|1947479.147389|1.14|1.75|2.67|3.38|3.76|3.73|1.22|2.01|2.13|2.21|2.06|2.34
202511|11230510101020000001|957333.991787|1947529.147389|0.81|1.55|2.44|3.02|3.35|3.33|0.84|1.57|1.83|1.85|1.8|1.96
202511|11230510101020000001|957333.991787|1947579.147389|1.37|2.21|3.28|3.68|3.94|4.22|1.42|2.29|2.59|2.57|2.39|2.82
202511|11230510101020000001|957333.991787|1947629.147389|1.12|1.88|2.82|3.18|3.43|3.56|1.14|1.93|2.16|2.13|1.98|2.24
202511|11230510101020000001|957333.991787|1947679.147389|1.65|3.12|4.67|5.33|5.56|5.66|1.7|3.05|3.4|3.35|3.1|3.51
