STD_YM|BLOCK_CD|X_COORD|Y_COORD|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
202510|32010350100010000001|1000633.991787|1969679.147389|0.05|0.03|0|0.03|0|0.03|0.05|0.1|0.18|0.25|0.33|0.33|0.3|0.33|0.41|0.41|0.41|0.33|0.25|0.18|0.15|0.13|0.1|0.08
202510|32010350100010000001|1000633.991787|1969729.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.08|0.13|0.15|0.13|0.13|0.1|0.15|0.18|0.18|0.15|0.13|0.1|0.08|0.08|0.05|0.05
202510|32010350100010000001|1000683.991787|1969429.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202510|32010350100010000001|1000683.991787|1969479.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202510|32010350100010000001|1000683.991787|1969529.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.03|0.05|0.03|0.03|0.03
202510|32010350100010000001|1000683.991787|1969979.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0|0.03|0
202510|32010350100010000001|1000683.991787|1970029.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000683.991787|1970079.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202510|32010350100010000001|1000683.991787|1970129.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202510|32010350100010000001|1000733.991787|1969379.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202510|32010350100010000001|1000733.991787|1969579.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.1|0.15|0.23|0.23|0.25|0.28|0.33|0.3|0.3|0.2|0.18|0.1|0.1|0.05|0.05|0.05
202510|32010350100010000001|1000733.991787|1969629.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.13|0.2|0.2|0.25|0.28|0.23|0.18|0.13|0.08|0.05|0.03|0.03|0.03|0
202510|32010350100010000001|1000733.991787|1969929.147389|0.03|0.03|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.1|0.1|0.1|0.13|0.1|0.1|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000783.991787|1969529.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.08|0.15|0.25|0.25|0.3|0.33|0.28|0.23|0.18|0.08|0.05|0.03|0.03|0.03|0
202510|32010350100010000001|1000783.991787|1969579.147389|0.1|0.05|0.05|0.05|0.05|0.05|0.13|0.25|0.43|0.56|0.74|0.79|0.79|0.86|0.97|1.04|0.89|0.74|0.61|0.36|0.3|0.25|0.23|0.15
202510|32010350100010000001|1000783.991787|1969629.147389|0.08|0.05|0.03|0.03|0.03|0.05|0.08|0.13|0.23|0.3|0.43|0.41|0.33|0.33|0.41|0.46|0.43|0.41|0.3|0.23|0.2|0.18|0.15|0.13
202510|32010350100010000001|1000783.991787|1970029.147389|0.03|0.03|0|0|0|0|0|0.03|0.05|0.08|0.1|0.1|0.1|0.13|0.1|0.13|0.1|0.1|0.08|0.05|0.05|0.05|0.03|0.03
202510|32010350100010000001|1000833.991787|1969379.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000833.991787|1969429.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.15|0.2|0.18|0.18|0.2|0.18|0.2|0.18|0.15|0.1|0.08|0.08|0.08|0.08|0.05
202510|32010350100010000001|1000833.991787|1969479.147389|0.1|0.08|0.05|0.05|0.05|0.08|0.1|0.18|0.3|0.43|0.53|0.53|0.51|0.56|0.61|0.61|0.58|0.48|0.36|0.28|0.23|0.2|0.18|0.13
202510|32010350100010000001|1000833.991787|1969529.147389|0.13|0.08|0.08|0.08|0.08|0.1|0.13|0.25|0.43|0.61|0.81|0.89|0.84|0.94|1.02|0.99|0.94|0.76|0.53|0.41|0.33|0.28|0.25|0.18
202510|32010350100010000001|1000833.991787|1969579.147389|0.1|0.08|0.05|0.05|0.05|0.08|0.15|0.28|0.46|0.66|0.91|1.02|0.97|1.07|1.24|1.19|1.14|0.94|0.61|0.46|0.36|0.3|0.25|0.18
202510|32010350100010000001|1000833.991787|1969629.147389|0.1|0.05|0.05|0.05|0.05|0.08|0.1|0.18|0.33|0.46|0.64|0.71|0.66|0.71|0.86|0.81|0.76|0.64|0.43|0.33|0.25|0.23|0.2|0.15
202510|32010350100010000001|1000833.991787|1969929.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.1|0.1|0.18|0.23|0.25|0.28|0.3|0.28|0.23|0.18|0.1|0.08|0.08|0.05|0.05|0.05
202510|32010350100010000001|1000833.991787|1969979.147389|0.08|0.05|0.03|0.03|0.03|0.03|0.05|0.1|0.18|0.23|0.33|0.3|0.33|0.36|0.38|0.43|0.41|0.33|0.25|0.23|0.23|0.2|0.15|0.13
202510|32010350100010000001|1000833.991787|1970029.147389|0.13|0.08|0.05|0.05|0.03|0.05|0.1|0.15|0.3|0.41|0.58|0.53|0.56|0.58|0.69|0.74|0.71|0.58|0.46|0.38|0.33|0.3|0.25|0.2
202510|32010350100010000001|1000833.991787|1970079.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.05|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.08|0.05|0.05|0.05|0.05|0.03|0.03
202510|32010350100010000001|1000883.991787|1969429.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000883.991787|1969479.147389|0.03|0.03|0.03|0.03|0|0.03|0.03|0.05|0.05|0.1|0.13|0.13|0.13|0.13|0.13|0.13|0.13|0.1|0.08|0.05|0.05|0.05|0.05|0.03
202510|32010350100010000001|1000883.991787|1969529.147389|0.1|0.08|0.08|0.08|0.08|0.08|0.13|0.25|0.43|0.58|0.79|0.84|0.79|0.89|0.99|0.97|0.89|0.74|0.51|0.38|0.33|0.28|0.23|0.18
202510|32010350100010000001|1000883.991787|1969579.147389|0.2|0.15|0.1|0.1|0.1|0.13|0.25|0.51|0.86|1.17|1.52|1.73|1.78|1.98|2.18|2.11|1.96|1.55|1.09|0.71|0.56|0.48|0.41|0.28
202510|32010350100010000001|1000883.991787|1969629.147389|0.13|0.1|0.08|0.08|0.08|0.1|0.15|0.3|0.53|0.74|0.99|1.07|1.04|1.19|1.32|1.24|1.19|0.94|0.64|0.48|0.38|0.33|0.28|0.2
202510|32010350100010000001|1000883.991787|1969679.147389|0.2|0.13|0.08|0.08|0.08|0.1|0.2|0.36|0.64|0.86|1.19|1.32|1.3|1.45|1.6|1.55|1.45|1.14|0.81|0.58|0.48|0.41|0.36|0.28
202510|32010350100010000001|1000883.991787|1969729.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.08|0.15|0.23|0.25|0.28|0.33|0.25|0.23|0.15|0.08|0.05|0.03|0.03|0.03|0
202510|32010350100010000001|1000883.991787|1969779.147389|0.08|0.05|0.03|0.03|0.03|0.05|0.1|0.23|0.41|0.53|0.81|1.02|0.97|1.07|1.22|1.17|1.07|0.81|0.56|0.36|0.25|0.2|0.18|0.1
202510|32010350100010000001|1000883.991787|1969829.147389|0.03|0|0|0|0|0|0.03|0.05|0.08|0.1|0.18|0.23|0.23|0.28|0.3|0.28|0.23|0.15|0.1|0.08|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000883.991787|1969879.147389|0.1|0.08|0.05|0.05|0.05|0.05|0.08|0.15|0.28|0.38|0.53|0.56|0.56|0.61|0.69|0.69|0.64|0.53|0.38|0.3|0.25|0.25|0.2|0.15
202510|32010350100010000001|1000883.991787|1969929.147389|0.08|0.05|0.03|0.03|0.03|0.03|0.08|0.15|0.25|0.33|0.48|0.53|0.56|0.61|0.66|0.64|0.61|0.48|0.33|0.25|0.23|0.2|0.18|0.13
202510|32010350100010000001|1000883.991787|1969979.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.15|0.23|0.2|0.2|0.23|0.2|0.23|0.2|0.18|0.13|0.1|0.1|0.08|0.08|0.05
202510|32010350100010000001|1000883.991787|1970029.147389|0.03|0.03|0|0.03|0|0|0.03|0.03|0.05|0.08|0.1|0.08|0.08|0.08|0.08|0.1|0.1|0.1|0.08|0.08|0.08|0.08|0.08|0.05
202510|32010350100010000001|1000883.991787|1970079.147389|0.08|0.05|0.03|0.03|0.03|0.03|0.05|0.1|0.2|0.25|0.36|0.33|0.36|0.38|0.46|0.51|0.46|0.38|0.28|0.25|0.23|0.23|0.18|0.13
202510|32010350100010000001|1000883.991787|1970129.147389|0.03|0|0|0|0|0|0.03|0.03|0.05|0.08|0.1|0.08|0.08|0.1|0.13|0.13|0.13|0.1|0.08|0.08|0.08|0.05|0.05|0.03
202510|32010350100010000001|1000933.991787|1969179.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202510|32010350100010000001|1000933.991787|1969229.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0.03|0.03|0
202510|32010350100010000001|1000933.991787|1969279.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0.03|0.03|0
202510|32010350100010000001|1000933.991787|1969329.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0
202510|32010350100010000001|1000933.991787|1969379.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.18|0.23|0.28|0.28|0.3|0.33|0.3|0.28|0.2|0.15|0.1|0.08|0.08|0.05|0.05
202510|32010350100010000001|1000933.991787|1969429.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.08|0.18|0.28|0.38|0.51|0.56|0.53|0.61|0.64|0.64|0.56|0.46|0.33|0.23|0.2|0.15|0.13|0.1
202510|32010350100010000001|1000933.991787|1969479.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.05|0.13|0.18|0.25|0.33|0.38|0.38|0.46|0.46|0.43|0.38|0.3|0.2|0.15|0.13|0.1|0.1|0.08
202510|32010350100010000001|1000933.991787|1969529.147389|0.1|0.08|0.05|0.05|0.05|0.08|0.1|0.2|0.36|0.48|0.64|0.64|0.61|0.69|0.76|0.76|0.71|0.61|0.43|0.36|0.3|0.28|0.23|0.18
202510|32010350100010000001|1000933.991787|1969579.147389|0.1|0.08|0.05|0.05|0.05|0.08|0.1|0.2|0.36|0.48|0.61|0.69|0.66|0.74|0.81|0.79|0.71|0.58|0.41|0.3|0.25|0.23|0.18|0.13
202510|32010350100010000001|1000933.991787|1969629.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.05|0.08|0.18|0.23|0.33|0.41|0.41|0.43|0.51|0.46|0.43|0.36|0.23|0.18|0.13|0.13|0.1|0.08
202510|32010350100010000001|1000933.991787|1969679.147389|0.18|0.1|0.08|0.08|0.08|0.1|0.18|0.3|0.56|0.74|0.99|1.07|1.02|1.12|1.24|1.19|1.14|0.94|0.69|0.48|0.38|0.33|0.28|0.2
202510|32010350100010000001|1000933.991787|1969729.147389|0.15|0.1|0.08|0.08|0.08|0.1|0.15|0.23|0.43|0.56|0.76|0.81|0.74|0.81|0.91|0.91|0.84|0.76|0.56|0.43|0.36|0.33|0.28|0.2
202510|32010350100010000001|1000933.991787|1969779.147389|0.1|0.05|0.03|0.03|0.03|0.05|0.08|0.15|0.28|0.38|0.58|0.58|0.58|0.61|0.76|0.76|0.76|0.64|0.43|0.36|0.3|0.28|0.23|0.15
202510|32010350100010000001|1000933.991787|1969829.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.18|0.23|0.36|0.36|0.33|0.36|0.43|0.43|0.41|0.36|0.25|0.2|0.18|0.18|0.13|0.1
202510|32010350100010000001|1000933.991787|1969879.147389|0.1|0.05|0.05|0.05|0.03|0.05|0.08|0.15|0.28|0.36|0.51|0.53|0.51|0.56|0.64|0.64|0.61|0.51|0.36|0.3|0.25|0.25|0.2|0.15
202510|32010350100010000001|1000933.991787|1969929.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.15|0.18|0.3|0.33|0.33|0.36|0.38|0.38|0.36|0.3|0.2|0.18|0.15|0.13|0.13|0.1
202510|32010350100010000001|1000933.991787|1970129.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.08|0.1|0.08|0.08|0.05|0.08|0.1|0.1|0.1|0.1|0.08|0.08|0.05|0.05|0.05
202510|32010350100010000001|1000933.991787|1970179.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202510|32010350100010000001|1000933.991787|1970229.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202510|32010350100010000001|1000933.991787|1970279.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0
202510|32010350100010000001|1000933.991787|1970329.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202510|32010350100010000001|1000933.991787|1970379.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202510|32010350100010000001|1000933.991787|1970629.147389|0.03|0.03|0.03|0|0.03|0|0.03|0.05|0.08|0.13|0.18|0.15|0.15|0.18|0.2|0.18|0.18|0.15|0.13|0.1|0.08|0.08|0.08|0.05
202510|32010350100010000001|1000983.991787|1969179.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0|0
202510|32010350100010000001|1000983.991787|1969229.147389|0.03|0.03|0|0.03|0.03|0.03|0.03|0.05|0.08|0.1|0.13|0.15|0.13|0.15|0.15|0.15|0.15|0.13|0.1|0.05|0.05|0.05|0.05|0.03
202510|32010350100010000001|1000983.991787|1969279.147389|0.05|0.05|0.03|0.03|0.03|0.05|0.05|0.1|0.18|0.23|0.28|0.3|0.28|0.28|0.3|0.3|0.3|0.25|0.18|0.13|0.13|0.1|0.08|0.08
202510|32010350100010000001|1000983.991787|1969329.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.15|0.18|0.2|0.2|0.2|0.23|0.23|0.23|0.18|0.13|0.08|0.08|0.08|0.05|0.05
202510|32010350100010000001|1000983.991787|1969379.147389|0.1|0.08|0.05|0.05|0.05|0.08|0.1|0.18|0.3|0.46|0.58|0.69|0.58|0.64|0.71|0.69|0.64|0.51|0.38|0.28|0.25|0.2|0.18|0.13
202510|32010350100010000001|1000983.991787|1969429.147389|0.03|0|0|0|0|0.03|0.03|0.05|0.08|0.1|0.15|0.2|0.2|0.23|0.25|0.23|0.2|0.15|0.1|0.05|0.05|0.05|0.03|0.03
202510|32010350100010000001|1000983.991787|1969529.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.08|0.15|0.25|0.33|0.46|0.48|0.46|0.51|0.56|0.56|0.51|0.43|0.3|0.23|0.18|0.15|0.13|0.1
202510|32010350100010000001|1000983.991787|1969579.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.15|0.2|0.25|0.25|0.23|0.28|0.25|0.25|0.25|0.2|0.15|0.13|0.1|0.1|0.08|0.05
202510|32010350100010000001|1000983.991787|1969629.147389|0.03|0.03|0|0.03|0.03|0.03|0.03|0.05|0.13|0.18|0.25|0.28|0.28|0.28|0.38|0.36|0.33|0.28|0.18|0.13|0.1|0.08|0.08|0.05
202510|32010350100010000001|1000983.991787|1969679.147389|0.03|0.03|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.1|0.1|0.13|0.13|0.1|0.1|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000983.991787|1969779.147389|0.15|0.1|0.05|0.05|0.05|0.08|0.15|0.3|0.56|0.74|1.09|1.19|1.14|1.24|1.47|1.45|1.4|1.12|0.76|0.61|0.53|0.46|0.38|0.28
202510|32010350100010000001|1000983.991787|1969829.147389|0.18|0.13|0.08|0.08|0.05|0.08|0.15|0.33|0.58|0.76|1.09|1.09|1.07|1.19|1.37|1.4|1.32|1.09|0.76|0.61|0.53|0.48|0.41|0.3
202510|32010350100010000001|1000983.991787|1969879.147389|0.13|0.08|0.05|0.05|0.05|0.08|0.13|0.25|0.48|0.61|0.91|0.97|0.99|1.07|1.22|1.24|1.14|0.94|0.69|0.48|0.43|0.38|0.33|0.23
202510|32010350100010000001|1000983.991787|1969929.147389|0.1|0.08|0.05|0.05|0.05|0.05|0.13|0.25|0.46|0.61|0.89|1.02|0.99|1.09|1.22|1.22|1.12|0.86|0.61|0.43|0.36|0.3|0.25|0.18
202510|32010350100010000001|1000983.991787|1970229.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202510|32010350100010000001|1000983.991787|1970279.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000983.991787|1970329.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.1|0.1|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202510|32010350100010000001|1000983.991787|1970379.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001033.991787|1969179.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.1|0.13|0.13|0.1|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001033.991787|1969229.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.15|0.2|0.25|0.28|0.25|0.28|0.28|0.3|0.3|0.25|0.18|0.13|0.13|0.1|0.08|0.05
202510|32010350100010000001|1001033.991787|1969279.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.15|0.23|0.25|0.28|0.25|0.3|0.3|0.33|0.3|0.23|0.18|0.13|0.13|0.1|0.08|0.05
202510|32010350100010000001|1001033.991787|1969329.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.15|0.18|0.2|0.18|0.2|0.23|0.23|0.23|0.18|0.13|0.08|0.08|0.08|0.08|0.05
202510|32010350100010000001|1001033.991787|1969379.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0|0|0
202510|32010350100010000001|1001033.991787|1969429.147389|0.03|0.03|0|0|0.03|0.03|0.03|0.05|0.08|0.13|0.18|0.25|0.25|0.28|0.33|0.28|0.25|0.18|0.13|0.08|0.05|0.05|0.05|0.03
202510|32010350100010000001|1001033.991787|1969479.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.08|0.1|0.15|0.18|0.15|0.18|0.2|0.18|0.18|0.15|0.1|0.08|0.05|0.05|0.05|0.03
202510|32010350100010000001|1001033.991787|1969529.147389|0.03|0|0|0|0|0.03|0.03|0.03|0.05|0.08|0.13|0.15|0.15|0.15|0.2|0.18|0.18|0.13|0.1|0.08|0.05|0.05|0.05|0.03
202510|32010350100010000001|1001033.991787|1969579.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.18|0.23|0.3|0.36|0.36|0.43|0.43|0.41|0.36|0.28|0.2|0.13|0.1|0.1|0.08|0.05
202510|32010350100010000001|1001033.991787|1969629.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.08|0.1|0.1|0.08|0.08|0.08|0.1|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001033.991787|1969729.147389|0.03|0.03|0|0.03|0.03|0.03|0.03|0.05|0.1|0.15|0.23|0.28|0.25|0.28|0.36|0.33|0.3|0.25|0.15|0.13|0.1|0.08|0.08|0.05
202510|32010350100010000001|1001033.991787|1969779.147389|0.15|0.08|0.05|0.05|0.05|0.05|0.13|0.23|0.43|0.58|0.86|0.86|0.86|0.97|1.14|1.14|1.12|0.91|0.61|0.51|0.46|0.41|0.33|0.23
202510|32010350100010000001|1001033.991787|1969829.147389|0.15|0.1|0.05|0.05|0.05|0.08|0.15|0.28|0.51|0.66|0.97|0.97|0.94|1.04|1.22|1.24|1.19|0.99|0.66|0.53|0.48|0.43|0.36|0.25
202510|32010350100010000001|1001033.991787|1969879.147389|0.1|0.08|0.05|0.05|0.03|0.05|0.1|0.2|0.38|0.48|0.71|0.76|0.79|0.86|0.97|0.99|0.89|0.74|0.53|0.36|0.3|0.28|0.23|0.15
202510|32010350100010000001|1001033.991787|1969929.147389|0.03|0.03|0|0|0|0|0|0.03|0.05|0.08|0.1|0.1|0.1|0.13|0.1|0.13|0.1|0.1|0.08|0.05|0.05|0.05|0.03|0.03
202510|32010350100010000001|1001033.991787|1970279.147389|0.03|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.05|0.05|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001033.991787|1970329.147389|0.03|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.1|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03
202510|32010350100010000001|1001033.991787|1970379.147389|0.03|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.05|0.05|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001033.991787|1970629.147389|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.03|0|0|0|0|0|0|0|0|0
202510|32010350100010000001|1001033.991787|1970779.147389|0.03|0.03|0.03|0.03|0.03|0|0.03|0.03|0.05|0.08|0.1|0.08|0.08|0.08|0.08|0.1|0.1|0.1|0.08|0.08|0.08|0.08|0.05|0.05
202510|32010350100010000001|1001083.991787|1969079.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001083.991787|1969129.147389|0.03|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.08|0.08|0.1|0.1|0.1|0.08|0.08|0.05|0.03|0.03|0.03|0.03|0.03
202510|32010350100010000001|1001083.991787|1969179.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.18|0.2|0.23|0.2|0.23|0.25|0.25|0.23|0.18|0.13|0.1|0.08|0.08|0.08|0.05
202510|32010350100010000001|1001083.991787|1969229.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.05|0.08|0.08|0.1|0.08|0.05|0.05|0.03|0.03|0|0|0
202510|32010350100010000001|1001083.991787|1969279.147389|0.05|0.05|0.03|0.03|0.05|0.05|0.05|0.13|0.2|0.3|0.33|0.38|0.36|0.41|0.43|0.43|0.41|0.33|0.23|0.15|0.15|0.13|0.1|0.08
202510|32010350100010000001|1001083.991787|1969329.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.13|0.15|0.15|0.13|0.1|0.08|0.05|0.05|0.03|0.03|0.03
202510|32010350100010000001|1001083.991787|1969379.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.08|0.1|0.13|0.15|0.13|0.15|0.15|0.18|0.18|0.13|0.1|0.05|0.05|0.05|0.05|0.03
